,perplexity,n_iter,n_samples,n_features,n_classes,p_informative,avg_common_neighbors10,avg_common_neighbors40,std_ratios
3816,50,1000,100,20,1,50,43.60000000000001,65.35,0.13935289327230257
3817,10,300,100,20,1,75,46.0,56.15,0.17871908595567645
3818,10,500,100,20,1,75,50.0,58.20000000000001,0.16422080494779093
3819,10,1000,100,20,1,75,52.6,55.725,0.17519225326374574
3820,30,300,100,20,1,75,51.4,62.275000000000006,0.1508603875348577
3821,30,500,100,20,1,75,51.300000000000004,63.125,0.1580746536666796
3822,30,1000,100,20,1,75,53.800000000000004,64.67500000000001,0.1539928710860371
3823,50,300,100,20,1,75,45.9,67.80000000000001,0.13492074436372653
3824,50,500,100,20,1,75,49.400000000000006,66.5,0.14593300567687958
3825,50,1000,100,20,1,75,48.1,68.8,0.13867455807204748
3826,10,300,100,20,1,100,47.099999999999994,57.099999999999994,0.1679862634143961
3827,10,500,100,20,1,100,49.6,56.775,0.16120423255250302
3828,10,1000,100,20,1,100,47.599999999999994,57.125,0.16512245203199422
3829,30,300,100,20,1,100,49.400000000000006,60.9,0.13765901359370986
3830,30,500,100,20,1,100,48.4,62.224999999999994,0.13771919638111388
3831,30,1000,100,20,1,100,53.400000000000006,63.425,0.1371144954505389
3832,50,300,100,20,1,100,43.89999999999999,64.475,0.13739539161188308
3833,50,500,100,20,1,100,47.699999999999996,67.825,0.12495210420393263
3834,50,1000,100,20,1,100,48.8,66.875,0.13246016862242005
3835,10,300,100,30,1,50,38.2,51.87500000000001,0.12384205359909323
3836,10,500,100,30,1,50,44.400000000000006,54.15,0.1391013241548592
3837,10,1000,100,30,1,50,42.9,52.175000000000004,0.14186029983671183
3838,30,300,100,30,1,50,40.400000000000006,55.199999999999996,0.1252780816392516
3839,30,500,100,30,1,50,47.300000000000004,60.650000000000006,0.12481718349442696
3840,30,1000,100,30,1,50,47.400000000000006,58.775,0.12362079675208543
3841,50,300,100,30,1,50,33.1,62.4,0.1039066056798784
3842,50,500,100,30,1,50,42.400000000000006,64.05000000000001,0.1195136432403612
3843,50,1000,100,30,1,50,41.900000000000006,63.800000000000004,0.11534945051394953
3844,10,300,100,30,1,75,38.1,51.225,0.12535380509806013
3845,10,500,100,30,1,75,43.60000000000001,50.42500000000001,0.14087592824407918
3846,10,1000,100,30,1,75,44.6,53.125,0.13338227287045498
3847,30,300,100,30,1,75,43.7,54.074999999999996,0.12516495150925108
3848,30,500,100,30,1,75,45.7,57.099999999999994,0.12015731222798937
3849,30,1000,100,30,1,75,45.9,59.02499999999999,0.12515265285162477
3850,50,300,100,30,1,75,36.199999999999996,62.75000000000001,0.12041029898926857
3851,50,500,100,30,1,75,41.4,64.325,0.11216237559097479
3852,50,1000,100,30,1,75,41.900000000000006,64.64999999999999,0.11976899713076565
3853,10,300,100,30,1,100,40.5,50.925,0.12759132804678308
3854,10,500,100,30,1,100,44.800000000000004,54.949999999999996,0.13673180413800803
3855,10,1000,100,30,1,100,48.9,53.849999999999994,0.13224887240616523
3856,30,300,100,30,1,100,49.7,57.65,0.1104504592243083
3857,30,500,100,30,1,100,50.9,56.699999999999996,0.12644895769999862
3858,30,1000,100,30,1,100,48.4,58.775,0.11964455291487842
3859,50,300,100,30,1,100,42.6,61.224999999999994,0.10956845299520837
3860,50,500,100,30,1,100,46.900000000000006,62.4,0.11104543059327456
3861,50,1000,100,30,1,100,44.5,61.4,0.11715324353531582
3862,10,300,100,40,1,50,38.3,51.800000000000004,0.11798288893655075
3863,10,500,100,40,1,50,38.7,51.324999999999996,0.11668401287767406
3864,10,1000,100,40,1,50,40.800000000000004,51.2,0.12467892046917432
3865,30,300,100,40,1,50,38.9,55.85,0.10950213084107974
3866,30,500,100,40,1,50,44.00000000000001,58.224999999999994,0.1155818135570309
3867,30,1000,100,40,1,50,44.00000000000001,59.400000000000006,0.1046182696937857
3868,50,300,100,40,1,50,35.6,53.675,0.10603582710823267
3869,50,500,100,40,1,50,38.3,62.724999999999994,0.1041815916247016
3870,50,1000,100,40,1,50,38.3,62.8,0.10492612173244195
3871,10,300,100,40,1,75,41.6,51.150000000000006,0.11577848472331237
3872,10,500,100,40,1,75,44.400000000000006,53.574999999999996,0.12251694099559178
3873,10,1000,100,40,1,75,47.5,56.65,0.128935771192912
3874,30,300,100,40,1,75,46.1,58.275,0.103645818807446
3875,30,500,100,40,1,75,47.400000000000006,59.3,0.10647043780078994
3876,30,1000,100,40,1,75,48.2,60.050000000000004,0.106519355484647
3877,50,300,100,40,1,75,42.800000000000004,62.474999999999994,0.1020905082332635
3878,50,500,100,40,1,75,44.9,63.625,0.10391033083095735
3879,50,1000,100,40,1,75,45.800000000000004,63.650000000000006,0.10116179145351457
3880,10,300,100,40,1,100,39.2,51.125,0.10333081608720607
3881,10,500,100,40,1,100,43.7,51.6,0.10671564373928209
3882,10,1000,100,40,1,100,44.3,52.2,0.11293988145162016
3883,30,300,100,40,1,100,36.4,55.525000000000006,0.10433433931159992
3884,30,500,100,40,1,100,45.0,57.95,0.11093274452235093
3885,30,1000,100,40,1,100,48.4,60.3,0.10218243624153935
3886,50,300,100,40,1,100,36.8,56.62499999999999,0.10553782263209237
3887,50,500,100,40,1,100,43.89999999999999,64.925,0.09558617171191644
3888,50,1000,100,40,1,100,44.6,63.725,0.0947665990736154
3889,10,300,100,50,1,50,37.1,51.150000000000006,0.09991020591163713
3890,10,500,100,50,1,50,40.599999999999994,52.474999999999994,0.1036835531512718
3891,10,1000,100,50,1,50,44.2,53.325,0.10500437084856719
3892,30,300,100,50,1,50,35.699999999999996,52.825,0.09593876781867898
3893,30,500,100,50,1,50,45.099999999999994,59.150000000000006,0.10012876282906905
3894,30,1000,100,50,1,50,45.199999999999996,58.099999999999994,0.10068575620798306
3895,50,300,100,50,1,50,38.5,61.0,0.08806395045280754
3896,50,500,100,50,1,50,38.9,63.949999999999996,0.09057316318271917
3897,50,1000,100,50,1,50,39.2,63.849999999999994,0.09610941692463504
3898,10,300,100,50,1,75,38.3,51.95000000000001,0.09697384071140208
3899,10,500,100,50,1,75,42.5,54.699999999999996,0.10494216432997305
3900,10,1000,100,50,1,75,43.89999999999999,56.8,0.10850830331508149
3901,30,300,100,50,1,75,36.3,55.275,0.08786008341407504
3902,30,500,100,50,1,75,44.2,59.400000000000006,0.09504270382870902
3903,30,1000,100,50,1,75,44.9,58.275,0.09740086046956371
3904,50,300,100,50,1,75,37.4,60.4,0.08389806710761143
3905,50,500,100,50,1,75,41.6,63.949999999999996,0.09313630107994869
3906,50,1000,100,50,1,75,43.49999999999999,63.575,0.09649663291506214
3907,10,300,100,50,1,100,37.4,51.025,0.09616954293713476
3908,10,500,100,50,1,100,43.49999999999999,48.949999999999996,0.11478952221887767
3909,10,1000,100,50,1,100,41.4,49.85000000000001,0.1096859944403975
3910,30,300,100,50,1,100,37.8,58.050000000000004,0.09806643629609714
3911,30,500,100,50,1,100,42.400000000000006,57.175,0.09677203677588048
3912,30,1000,100,50,1,100,44.2,56.95,0.09799846046795578
3913,50,300,100,50,1,100,36.5,57.550000000000004,0.0886718856373709
3914,50,500,100,50,1,100,38.0,61.875,0.09251141497848678
3915,50,1000,100,50,1,100,37.5,64.2,0.09168714096812598
3916,10,300,250,10,1,50,48.2,37.2,0.26765418886197434
3917,10,500,250,10,1,50,50.44,40.67,0.26466566464466584
3918,10,1000,250,10,1,50,50.2,43.269999999999996,0.2830313560995394
3919,30,300,250,10,1,50,50.279999999999994,45.85,0.2526236186248696
3920,30,500,250,10,1,50,52.2,47.24,0.2332928341672294
3921,30,1000,250,10,1,50,52.279999999999994,47.68,0.24670250486415987
3922,50,300,250,10,1,50,50.88,48.129999999999995,0.22657252445894305
3923,50,500,250,10,1,50,51.36000000000001,49.39,0.2330952191272823
3924,50,1000,250,10,1,50,51.239999999999995,49.379999999999995,0.23344683724637605
3925,10,300,250,10,1,75,51.879999999999995,46.61,0.24204636864706408
3926,10,500,250,10,1,75,53.72,50.19,0.2634457669774547
3927,10,1000,250,10,1,75,54.279999999999994,49.56,0.2655505927923667
3928,30,300,250,10,1,75,53.839999999999996,52.31,0.23367951765947964
3929,30,500,250,10,1,75,54.800000000000004,52.5,0.2327202477829455
3930,30,1000,250,10,1,75,54.64,52.42,0.23267916245766232
3931,50,300,250,10,1,75,51.12,53.21,0.23450311326410017
3932,50,500,250,10,1,75,52.88,54.269999999999996,0.243844221713048
3933,50,1000,250,10,1,75,52.800000000000004,54.18999999999999,0.24309914992035245
3934,10,300,250,10,1,100,51.72,49.370000000000005,0.23620789410011803
3935,10,500,250,10,1,100,53.52,49.84,0.2386468552463157
3936,10,1000,250,10,1,100,53.48,49.7,0.24004473852551922
3937,30,300,250,10,1,100,53.400000000000006,50.6,0.24051527500637881
3938,30,500,250,10,1,100,54.24,52.76,0.2431715794180465
3939,30,1000,250,10,1,100,54.44,52.46999999999999,0.2450412088810332
3940,50,300,250,10,1,100,49.2,52.67000000000001,0.2479828034241842
3941,50,500,250,10,1,100,50.12,53.57999999999999,0.2468250346327982
3942,50,1000,250,10,1,100,52.279999999999994,54.65,0.24135617902688436
3943,10,300,250,20,1,50,43.36000000000001,40.67,0.1776260045902347
3944,10,500,250,20,1,50,43.24,41.870000000000005,0.20077325465725046
3945,10,1000,250,20,1,50,44.279999999999994,40.650000000000006,0.18193926621025522
3946,30,300,250,20,1,50,40.08,41.72,0.13151993168687795
3947,30,500,250,20,1,50,44.04,45.09,0.167079033924331
3948,30,1000,250,20,1,50,44.36,44.07,0.16732401596495702
3949,50,300,250,20,1,50,43.08,46.239999999999995,0.15989867730775245
3950,50,500,250,20,1,50,44.12,46.69,0.1629449334307425
3951,50,1000,250,20,1,50,44.519999999999996,46.489999999999995,0.17010918601292663
3952,10,300,250,20,1,75,42.919999999999995,39.68,0.1805254426399075
3953,10,500,250,20,1,75,46.440000000000005,43.760000000000005,0.18542412879442033
3954,10,1000,250,20,1,75,46.28,44.56,0.19413364531110178
3955,30,300,250,20,1,75,46.559999999999995,45.919999999999995,0.16630442028197082
3956,30,500,250,20,1,75,45.24,47.15,0.1788871016620407
3957,30,1000,250,20,1,75,48.559999999999995,48.040000000000006,0.19086986959796737
3958,50,300,250,20,1,75,44.440000000000005,48.97,0.15487031856338435
3959,50,500,250,20,1,75,44.92,50.25000000000001,0.1693018035463038
3960,50,1000,250,20,1,75,46.48,49.85000000000001,0.16911061825583015
3961,10,300,250,20,1,100,42.08,42.43,0.19106385369007123
3962,10,500,250,20,1,100,48.4,47.709999999999994,0.18883322359329452
3963,10,1000,250,20,1,100,49.04,46.349999999999994,0.20711239270954165
3964,30,300,250,20,1,100,48.559999999999995,49.5,0.18430677566337633
3965,30,500,250,20,1,100,49.12,50.8,0.17992141608794207
3966,30,1000,250,20,1,100,48.24,48.81,0.17251775056553584
3967,50,300,250,20,1,100,48.24,51.769999999999996,0.17144464646118138
3968,50,500,250,20,1,100,48.36,51.72,0.17726486278651202
3969,50,1000,250,20,1,100,48.16,51.68999999999999,0.1775931183296937
3970,10,300,250,30,1,50,36.96,33.22,0.1312776861501643
3971,10,500,250,30,1,50,37.36000000000001,32.13,0.14372152272195748
3972,10,1000,250,30,1,50,39.72,34.57,0.15489900755514813
3973,30,300,250,30,1,50,39.64,37.480000000000004,0.13830654392227362
3974,30,500,250,30,1,50,40.44,38.3,0.13248617586127578
3975,30,1000,250,30,1,50,41.4,38.82,0.13252279593156052
3976,50,300,250,30,1,50,38.04,39.93,0.1315990316250686
3977,50,500,250,30,1,50,38.519999999999996,41.92,0.1317988103085951
3978,50,1000,250,30,1,50,39.36,41.31,0.13056536055069115
3979,10,300,250,30,1,75,37.56,33.87,0.14339384818460155
3980,10,500,250,30,1,75,41.31999999999999,37.44,0.1539912072254592
3981,10,1000,250,30,1,75,42.04,38.65,0.1538416353271566
3982,30,300,250,30,1,75,41.760000000000005,38.87,0.14180742589798556
3983,30,500,250,30,1,75,42.199999999999996,41.28,0.14124086298614502
3984,30,1000,250,30,1,75,42.00000000000001,41.22,0.14079318909375377
3985,50,300,250,30,1,75,40.48,42.39,0.13005186136508726
3986,50,500,250,30,1,75,41.4,42.56999999999999,0.1407220977216408
3987,50,1000,250,30,1,75,41.04,43.61,0.13991239682009543
3988,10,300,250,30,1,100,44.00000000000001,40.839999999999996,0.15233231501882194
3989,10,500,250,30,1,100,45.72,43.099999999999994,0.1613690205249439
3990,10,1000,250,30,1,100,44.96000000000001,42.06999999999999,0.1713036748228953
3991,30,300,250,30,1,100,44.92,44.440000000000005,0.14522852578508066
3992,30,500,250,30,1,100,45.56,44.989999999999995,0.15265548490820666
3993,30,1000,250,30,1,100,45.96,45.220000000000006,0.15983681484802223
3994,50,300,250,30,1,100,44.96000000000001,45.099999999999994,0.12716782705814128
3995,50,500,250,30,1,100,45.64,46.86,0.14302797333796632
3996,50,1000,250,30,1,100,46.760000000000005,48.39000000000001,0.14067903444557198
3997,10,300,250,40,1,50,33.8,29.28,0.08437320781765849
3998,10,500,250,40,1,50,36.4,33.910000000000004,0.12497016366490614
3999,10,1000,250,40,1,50,37.96,33.550000000000004,0.13618743556793672
4000,30,300,250,40,1,50,36.199999999999996,35.49,0.11807301123787252
4001,30,500,250,40,1,50,39.36,37.86,0.1195884150984832
4002,30,1000,250,40,1,50,37.32,36.309999999999995,0.12499664032723858
4003,50,300,250,40,1,50,35.120000000000005,38.66,0.11270851081199013
4004,50,500,250,40,1,50,36.04,40.190000000000005,0.11745832933230226
4005,50,1000,250,40,1,50,36.32,40.06999999999999,0.11850082762833732
4006,10,300,250,40,1,75,35.64,28.08,0.10607667928936515
4007,10,500,250,40,1,75,40.36,34.42,0.12824085263451795
4008,10,1000,250,40,1,75,41.68,34.96,0.12692054240797215
4009,30,300,250,40,1,75,39.04,36.09,0.11660332674564214
4010,30,500,250,40,1,75,41.31999999999999,38.800000000000004,0.12246123273029381
4011,30,1000,250,40,1,75,42.400000000000006,39.910000000000004,0.12647913246443704
4012,50,300,250,40,1,75,38.96,39.77,0.1091614905945904
4013,50,500,250,40,1,75,41.879999999999995,41.959999999999994,0.12207997564832716
4014,50,1000,250,40,1,75,41.04,41.980000000000004,0.11861249109834877
4015,10,300,250,40,1,100,37.08,34.839999999999996,0.12252744666841402
4016,10,500,250,40,1,100,38.04,35.79,0.12261036933254056
4017,10,1000,250,40,1,100,38.96,34.99,0.13126104096631436
4018,30,300,250,40,1,100,38.44,38.76,0.1129937516913519
4019,30,500,250,40,1,100,40.279999999999994,39.51,0.1179148030974689
4020,30,1000,250,40,1,100,40.839999999999996,40.76,0.12239612263330708
4021,50,300,250,40,1,100,37.32,39.019999999999996,0.11156592067014588
4022,50,500,250,40,1,100,38.44,42.480000000000004,0.11014422980374346
4023,50,1000,250,40,1,100,36.88,42.32,0.1152230590724334
4024,10,300,250,50,1,50,32.92,29.48,0.11247651486589454
4025,10,500,250,50,1,50,34.28,32.86,0.11700504177115749
4026,10,1000,250,50,1,50,35.8,33.23,0.11068324196434705
4027,30,300,250,50,1,50,33.239999999999995,33.39,0.09885228596000024
4028,30,500,250,50,1,50,35.64,37.1,0.10508153529829829
4029,30,1000,250,50,1,50,37.519999999999996,37.480000000000004,0.10367427886941272
4030,50,300,250,50,1,50,32.99999999999999,36.57,0.09569925436642554
4031,50,500,250,50,1,50,33.64,39.540000000000006,0.09832726340830839
4032,50,1000,250,50,1,50,33.68,39.59,0.09857643340150252
4033,10,300,250,50,1,75,34.199999999999996,30.259999999999998,0.11110055500104807
4034,10,500,250,50,1,75,36.44,32.629999999999995,0.11193627459041101
4035,10,1000,250,50,1,75,37.72,33.879999999999995,0.11564398421186639
4036,30,300,250,50,1,75,32.4,31.65,0.07720382386367386
4037,30,500,250,50,1,75,36.96,35.29,0.10398026864727698
4038,30,1000,250,50,1,75,38.08,37.59,0.10978513355361715
4039,50,300,250,50,1,75,33.839999999999996,36.11000000000001,0.07177760782295986
4040,50,500,250,50,1,75,36.6,38.54,0.10725047210164396
4041,50,1000,250,50,1,75,36.720000000000006,39.47,0.10084855067040532
4042,10,300,250,50,1,100,34.760000000000005,32.58,0.10317029873972894
4043,10,500,250,50,1,100,37.160000000000004,33.72,0.10709831391483433
4044,10,1000,250,50,1,100,38.839999999999996,34.449999999999996,0.11606709259459835
4045,30,300,250,50,1,100,35.24,34.17,0.0975406329262153
4046,30,500,250,50,1,100,38.48,38.92,0.10336138348872666
4047,30,1000,250,50,1,100,39.36,37.62,0.1077677354204741
4048,50,300,250,50,1,100,35.52,37.41,0.09674431034303636
4049,50,500,250,50,1,100,38.08,40.38,0.10121690278571452
4050,50,1000,250,50,1,100,37.36000000000001,39.790000000000006,0.10076042373115056
4051,10,300,500,10,1,50,44.980000000000004,34.625,0.27990499970584554
4052,10,500,500,10,1,50,47.099999999999994,37.01,0.28904651881502147
4053,10,1000,500,10,1,50,47.56,37.18,0.2903015595665116
4054,30,300,500,10,1,50,47.62,39.794999999999995,0.2762950119926423
4055,30,500,500,10,1,50,49.379999999999995,40.015,0.2732910952892547
4056,30,1000,500,10,1,50,49.82,41.175,0.2811549328506189
4057,50,300,500,10,1,50,43.82,37.99,0.26295218931518954
4058,50,500,500,10,1,50,48.2,39.645,0.2791789749804006
4059,50,1000,500,10,1,50,48.699999999999996,40.69,0.2698646008838267
4060,10,300,500,10,1,75,50.279999999999994,42.25,0.268067600660242
4061,10,500,500,10,1,75,50.1,42.519999999999996,0.27689678863681555
4062,10,1000,500,10,1,75,49.919999999999995,43.89999999999999,0.2879025807884858
4063,30,300,500,10,1,75,50.7,46.985,0.2611459315952267
4064,30,500,500,10,1,75,52.2,47.49,0.26236523711541954
4065,30,1000,500,10,1,75,52.1,47.425,0.2652474148316765
4066,50,300,500,10,1,75,46.239999999999995,45.285000000000004,0.2536665354969152
4067,50,500,500,10,1,75,50.44,47.45,0.2570102997469423
4068,50,1000,500,10,1,75,50.62,47.44500000000001,0.2584557487967491
4069,10,300,500,10,1,100,50.3,44.925,0.25879067591957194
4070,10,500,500,10,1,100,50.82,45.485,0.2665572196547612
4071,10,1000,500,10,1,100,50.4,45.26500000000001,0.2710608588908528
4072,30,300,500,10,1,100,50.18,48.185,0.25346306485597186
4073,30,500,500,10,1,100,51.72,48.54,0.25767795100816976
4074,30,1000,500,10,1,100,51.74000000000001,48.51,0.26239259144776
4075,50,300,500,10,1,100,48.419999999999995,49.519999999999996,0.24619803955858274
4076,50,500,500,10,1,100,50.3,50.519999999999996,0.25355915867063267
4077,50,1000,500,10,1,100,50.3,50.44,0.253742210122601
4078,10,300,500,20,1,50,37.08,27.33,0.16847702438724083
4079,10,500,500,20,1,50,38.580000000000005,29.4,0.18822754728377938
4080,10,1000,500,20,1,50,39.0,29.255,0.18837890096458929
4081,30,300,500,20,1,50,36.32,32.825,0.16858622280575447
4082,30,500,500,20,1,50,38.980000000000004,32.599999999999994,0.18270531688363703
4083,30,1000,500,20,1,50,39.34,32.855000000000004,0.18292288557920178
4084,50,300,500,20,1,50,33.78,32.83,0.16225500672944945
4085,50,500,500,20,1,50,38.279999999999994,33.97,0.16879824946251182
4086,50,1000,500,20,1,50,39.42,34.48,0.1784404806666914
4087,10,300,500,20,1,75,41.72,35.9,0.19309531678561032
4088,10,500,500,20,1,75,42.34,35.67,0.19432211979500214
4089,10,1000,500,20,1,75,42.779999999999994,33.97,0.1987968750937159
4090,30,300,500,20,1,75,41.94,37.695,0.17979212040087064
4091,30,500,500,20,1,75,43.739999999999995,37.934999999999995,0.18729936506083888
4092,30,1000,500,20,1,75,44.1,38.94499999999999,0.18192421152774732
4093,50,300,500,20,1,75,40.099999999999994,40.46999999999999,0.17002005397085543
4094,50,500,500,20,1,75,42.800000000000004,39.78,0.17439573605131636
4095,50,1000,500,20,1,75,43.36000000000001,40.08,0.17813785335994842
4096,10,300,500,20,1,100,43.16,37.01,0.20612359993273338
4097,10,500,500,20,1,100,44.42,37.685,0.2236963738273853
4098,10,1000,500,20,1,100,44.18,37.13,0.2130723699390112
4099,30,300,500,20,1,100,42.56,40.865,0.19256974476005057
4100,30,500,500,20,1,100,45.78,40.09,0.1903080702571433
4101,30,1000,500,20,1,100,45.08,39.65,0.2035430227548336
4102,50,300,500,20,1,100,41.760000000000005,40.785,0.1835358335981188
4103,50,500,500,20,1,100,44.92,41.985,0.2062482807603767
4104,50,1000,500,20,1,100,45.16,42.675000000000004,0.19859482702024117
4105,10,300,500,30,1,50,35.9,25.935000000000002,0.14724273322174525
4106,10,500,500,30,1,50,36.56,26.015,0.15778292830926954
4107,10,1000,500,30,1,50,36.78,27.134999999999998,0.15428673980698956
4108,30,300,500,30,1,50,36.38,29.769999999999996,0.1459465604781297
4109,30,500,500,30,1,50,37.980000000000004,30.070000000000004,0.1558176605329718
4110,30,1000,500,30,1,50,37.92,30.959999999999997,0.15131562706182525
4111,50,300,500,30,1,50,33.12,31.105,0.13582186390881856
4112,50,500,500,30,1,50,37.38,32.165,0.15200977862314619
4113,50,1000,500,30,1,50,37.56,33.105000000000004,0.14370523419673592
4114,10,300,500,30,1,75,35.04,27.115000000000002,0.15676615940790137
4115,10,500,500,30,1,75,35.62,26.949999999999996,0.16242367135807168
4116,10,1000,500,30,1,75,35.94,27.349999999999998,0.15500105616878634
4117,30,300,500,30,1,75,34.900000000000006,30.979999999999997,0.15548371314448703
4118,30,500,500,30,1,75,37.519999999999996,31.635,0.15147870486262638
4119,30,1000,500,30,1,75,36.56,30.85,0.15358607192541457
4120,50,300,500,30,1,75,33.019999999999996,32.395,0.14820637625265615
4121,50,500,500,30,1,75,35.8,32.705,0.14685225852787867
4122,50,1000,500,30,1,75,36.96,32.910000000000004,0.14970603532505883
4123,10,300,500,30,1,100,37.9,28.849999999999998,0.15155372934249786
4124,10,500,500,30,1,100,38.36,30.474999999999998,0.17028676806719162
4125,10,1000,500,30,1,100,39.0,31.275,0.16597598618162446
4126,30,300,500,30,1,100,38.42,33.725,0.14680616851400444
4127,30,500,500,30,1,100,40.82,34.275,0.15837123439294473
4128,30,1000,500,30,1,100,39.26,33.83,0.15928812027282285
4129,50,300,500,30,1,100,34.92,33.955,0.13928999168430542
4130,50,500,500,30,1,100,39.46,34.945,0.1475599983335511
4131,50,1000,500,30,1,100,38.86,35.915,0.15167324840506552
4132,10,300,500,40,1,50,32.86,23.955000000000002,0.12860155790983788
4133,10,500,500,40,1,50,34.72,27.37,0.13809608705352278
4134,10,1000,500,40,1,50,34.72,25.7,0.13956177721582622
4135,30,300,500,40,1,50,33.14,29.910000000000004,0.11971759529140788
4136,30,500,500,40,1,50,35.36,29.81,0.12845484267090748
4137,30,1000,500,40,1,50,35.04,29.635,0.13367766105116025
4138,50,300,500,40,1,50,30.740000000000002,30.245,0.11871986370576987
4139,50,500,500,40,1,50,34.160000000000004,31.465,0.12483269866311007
4140,50,1000,500,40,1,50,34.36,31.740000000000002,0.12583543690017107
4141,10,300,500,40,1,75,32.74,25.775000000000002,0.12928062476927976
4142,10,500,500,40,1,75,35.160000000000004,26.33,0.13513317835647254
4143,10,1000,500,40,1,75,35.3,25.670000000000005,0.133800937728605
4144,30,300,500,40,1,75,34.260000000000005,30.56,0.12869465791649284
4145,30,500,500,40,1,75,35.980000000000004,29.874999999999996,0.12757645460469402
4146,30,1000,500,40,1,75,35.88,28.975,0.13434294771516953
4147,50,300,500,40,1,75,31.720000000000002,30.764999999999997,0.12375057094576301
4148,50,500,500,40,1,75,34.88,31.845000000000002,0.12696033278211855
4149,50,1000,500,40,1,75,34.8,31.765,0.12831359059507402
4150,10,300,500,40,1,100,36.96,29.575000000000003,0.13550468575091368
4151,10,500,500,40,1,100,36.760000000000005,30.2,0.1488319106367603
4152,10,1000,500,40,1,100,38.26,30.97,0.14344671176715224
4153,30,300,500,40,1,100,35.78,31.58,0.12585564683179404
4154,30,500,500,40,1,100,38.580000000000005,34.225,0.1387388765044819
4155,30,1000,500,40,1,100,38.54,34.82,0.14137932986640112
4156,50,300,500,40,1,100,35.44,34.96,0.12396792795202612
4157,50,500,500,40,1,100,38.4,35.154999999999994,0.13203079465432313
4158,50,1000,500,40,1,100,37.56,35.025,0.12962921337766378
4159,10,300,500,50,1,50,28.04,20.805,0.06995734942977687
4160,10,500,500,50,1,50,31.080000000000002,23.015,0.11499086407646142
4161,10,1000,500,50,1,50,32.519999999999996,23.075000000000003,0.1181430466157544
4162,30,300,500,50,1,50,30.979999999999997,24.92,0.10558733116327008
4163,30,500,500,50,1,50,32.599999999999994,26.22,0.11220791803280189
4164,30,1000,500,50,1,50,33.28,26.395000000000003,0.11478027538619898
4165,50,300,500,50,1,50,28.159999999999997,26.625,0.10582233153306055
4166,50,500,500,50,1,50,30.720000000000002,27.85,0.10894780974116261
4167,50,1000,500,50,1,50,30.099999999999998,28.21,0.10904440416972797
4168,10,300,500,50,1,75,34.86,26.009999999999998,0.11395676651348634
4169,10,500,500,50,1,75,35.160000000000004,26.785000000000004,0.11991475370702465
4170,10,1000,500,50,1,75,33.76,25.115,0.11956035389164914
4171,30,300,500,50,1,75,32.82,29.125,0.11212603767719342
4172,30,500,500,50,1,75,35.339999999999996,29.330000000000002,0.11887694911032973
4173,30,1000,500,50,1,75,35.419999999999995,30.165000000000003,0.11740508421643191
4174,50,300,500,50,1,75,31.22,30.195,0.10843837824801997
4175,50,500,500,50,1,75,34.34,31.705,0.11803220699509366
4176,50,1000,500,50,1,75,34.239999999999995,31.45,0.1114185110666518
4177,10,300,500,50,1,100,34.08,26.76,0.11504033459037752
4178,10,500,500,50,1,100,35.96,26.215,0.11879536389924548
4179,10,1000,500,50,1,100,36.54,28.51,0.1258066272216091
4180,30,300,500,50,1,100,35.8,31.225,0.11051889505798712
4181,30,500,500,50,1,100,37.24,29.860000000000003,0.12085423262989403
4182,30,1000,500,50,1,100,37.22,30.064999999999998,0.12204109397879777
4183,50,300,500,50,1,100,32.879999999999995,31.474999999999998,0.11656088324132408
4184,50,500,500,50,1,100,36.62,31.680000000000003,0.11660954782255646
4185,50,1000,500,50,1,100,36.980000000000004,31.484999999999996,0.11378116905231703
4186,10,300,750,10,1,50,44.12,31.83333333333333,0.28287774237969104
4187,10,500,750,10,1,50,44.22666666666667,32.53666666666667,0.29292051895316384
4188,10,1000,750,10,1,50,45.06666666666666,32.690000000000005,0.2976072346441175
4189,30,300,750,10,1,50,44.586666666666666,35.42666666666667,0.28721977093839884
4190,30,500,750,10,1,50,44.70666666666666,35.43333333333333,0.28863280220248005
4191,30,1000,750,10,1,50,44.45333333333333,35.54333333333333,0.2893667729170251
4192,50,300,750,10,1,50,44.333333333333336,37.42333333333333,0.28098777249974743
4193,50,500,750,10,1,50,44.53333333333333,37.406666666666666,0.28027523417693245
4194,50,1000,750,10,1,50,44.68,37.44,0.28061465563425364
4195,10,300,750,10,1,75,43.84,34.47,0.2921949478949521
4196,10,500,750,10,1,75,46.61333333333334,35.483333333333334,0.2958543822161771
4197,10,1000,750,10,1,75,46.50666666666667,35.730000000000004,0.304776308497121
4198,30,300,750,10,1,75,47.12,38.92,0.2814279555701519
4199,30,500,750,10,1,75,47.36,38.92666666666666,0.28291109060374287
4200,30,1000,750,10,1,75,47.44,39.07,0.2833322749630792
4201,50,300,750,10,1,75,47.17333333333333,40.31333333333333,0.2828047824456454
4202,50,500,750,10,1,75,47.093333333333334,40.519999999999996,0.28408537662375105
4203,50,1000,750,10,1,75,47.013333333333335,40.49333333333333,0.28399687126213624
4204,10,300,750,10,1,100,49.45333333333333,40.17333333333333,0.25613280437152586
4205,10,500,750,10,1,100,51.36000000000001,42.473333333333336,0.27576517285830965
4206,10,1000,750,10,1,100,51.17333333333334,42.5,0.2817208789095041
4207,30,300,750,10,1,100,46.78666666666666,45.03333333333333,0.2849622552743863
4208,30,500,750,10,1,100,50.46666666666667,47.06333333333333,0.2879744205010049
