,perplexity,n_iter,n_samples,n_features,n_classes,p_informative,avg_common_neighbors10,avg_common_neighbors40,std_ratios
3649,30,300,5000,10,1,50,95.032,96.875,0.0006636466216871506
3650,30,500,5000,10,1,50,95.13000000000001,97.56449999999998,0.0006116317397545806
3651,30,1000,5000,10,1,50,95.192,97.145,0.0004856745473153301
3652,50,300,5000,10,1,50,95.052,97.16950000000001,0.0006574977911094004
3653,50,500,5000,10,1,50,95.114,97.112,0.000631601493368302
3654,50,1000,5000,10,1,50,94.756,96.903,0.00046457263848857365
3655,10,300,5000,10,1,75,94.686,67.9145,0.0008202047309639193
3656,10,500,5000,10,1,75,95.12,79.635,0.0007519532443325777
3657,10,1000,5000,10,1,75,95.154,96.956,0.0007056307976689334
3658,30,300,5000,10,1,75,95.022,97.5695,0.0006294984719621605
3659,30,500,5000,10,1,75,95.21000000000001,98.00549999999998,0.0005633449804904766
3660,30,1000,5000,10,1,75,95.39,97.2935,0.0005240200648095024
3661,50,300,5000,10,1,75,94.998,97.5395,0.0006230717794597152
3662,50,500,5000,10,1,75,95.19800000000001,97.4875,0.0005837436484740089
3663,50,1000,5000,10,1,75,94.77600000000001,96.623,0.0005799638670944682
3664,10,300,5000,10,1,100,92.05600000000001,63.8665,0.0009203410965530461
3665,10,500,5000,10,1,100,94.734,80.73349999999999,0.0009833277258618277
3666,10,1000,5000,10,1,100,94.78,95.668,0.0011072283165759478
3667,30,300,5000,10,1,100,95.084,92.14949999999999,0.0006612132091269351
3668,30,500,5000,10,1,100,95.17,97.78999999999999,0.000578605425989387
3669,30,1000,5000,10,1,100,95.22800000000001,97.708,0.0006751549588515578
3670,50,300,5000,10,1,100,94.946,98.02149999999999,0.0005450773683482017
3671,50,500,5000,10,1,100,95.02000000000001,98.041,0.0005128710286461104
3672,50,1000,5000,10,1,100,94.874,97.187,0.00047737682786963944
3673,10,300,5000,20,1,50,92.644,66.0175,0.0008684935538600099
3674,10,500,5000,20,1,50,94.91,81.674,0.0009130891450176349
3675,10,1000,5000,20,1,50,94.89599999999999,96.49449999999999,0.0009647210962420365
3676,30,300,5000,20,1,50,95.10400000000001,95.4165,0.0006386293312742233
3677,30,500,5000,20,1,50,95.128,96.70500000000001,0.0005966454411019319
3678,30,1000,5000,20,1,50,95.11,97.15149999999998,0.0005285422932920752
3679,50,300,5000,20,1,50,95.012,97.215,0.0006054831124530243
3680,50,500,5000,20,1,50,95.002,97.53,0.0005550882226660497
3681,50,1000,5000,20,1,50,94.952,97.416,0.00044453127952486584
3682,10,300,5000,20,1,75,93.728,72.5985,0.0008281567895796334
3683,10,500,5000,20,1,75,95.02000000000001,80.931,0.0007824526262704349
3684,10,1000,5000,20,1,75,94.86000000000001,92.2925,0.0007760073999983973
3685,30,300,5000,20,1,75,95.056,97.75399999999999,0.0006238018695748003
3686,30,500,5000,20,1,75,95.23400000000001,98.1235,0.0005542256491354153
3687,30,1000,5000,20,1,75,95.29799999999999,97.08449999999999,0.0005104350752694505
3688,50,300,5000,20,1,75,94.876,97.34450000000001,0.0006039300502698683
3689,50,500,5000,20,1,75,95.042,97.597,0.0005451822691775972
3690,50,1000,5000,20,1,75,94.942,97.01,0.00045637036350793073
3691,10,300,5000,20,1,100,92.96799999999999,64.6765,0.0008774024936366569
3692,10,500,5000,20,1,100,94.80199999999999,81.38799999999999,0.0009174871461652805
3693,10,1000,5000,20,1,100,94.758,96.3775,0.0009841617635360828
3694,30,300,5000,20,1,100,95.07999999999998,93.9805,0.0006672955468960092
3695,30,500,5000,20,1,100,95.052,95.9615,0.0006187098172340959
3696,30,1000,5000,20,1,100,95.24,97.22950000000002,0.0004994222460577954
3697,50,300,5000,20,1,100,95.092,96.068,0.0006447339837353209
3698,50,500,5000,20,1,100,94.992,97.4155,0.0006157127991730665
3699,50,1000,5000,20,1,100,94.93199999999999,98.38950000000001,0.0006886461232176515
3700,10,300,5000,30,1,50,92.092,67.368,0.0008766783775905103
3701,10,500,5000,30,1,50,94.812,81.232,0.0008916649036863463
3702,10,1000,5000,30,1,50,94.854,94.991,0.0009403342011949364
3703,30,300,5000,30,1,50,95.056,97.71950000000001,0.0006303023925765548
3704,30,500,5000,30,1,50,95.25399999999999,98.05949999999999,0.0005736742390969468
3705,30,1000,5000,30,1,50,95.336,97.23150000000001,0.0004956324950851703
3706,50,300,5000,30,1,50,95.03999999999999,97.16,0.0006363417493173883
3707,50,500,5000,30,1,50,95.17599999999999,97.515,0.0006113642928467551
3708,50,1000,5000,30,1,50,95.094,97.03699999999999,0.0004632151694101589
3709,10,300,5000,30,1,75,94.10399999999998,72.0485,0.0008207421264032921
3710,10,500,5000,30,1,75,95.152,80.5515,0.0008032166884456788
3711,10,1000,5000,30,1,75,95.058,94.36149999999999,0.0008144128440910962
3712,30,300,5000,30,1,75,95.154,97.62549999999999,0.0006198101988246403
3713,30,500,5000,30,1,75,95.296,97.9595,0.0005432022720214105
3714,30,1000,5000,30,1,75,95.34800000000001,97.554,0.0004804868385781962
3715,50,300,5000,30,1,75,95.04400000000001,97.37750000000001,0.0006076817613650192
3716,50,500,5000,30,1,75,95.056,97.3355,0.0005647218720053849
3717,50,1000,5000,30,1,75,95.002,96.83949999999999,0.0005527198219828171
3718,10,300,5000,30,1,100,91.41999999999999,62.934999999999995,0.0009238825694384649
3719,10,500,5000,30,1,100,94.946,84.092,0.0009842353449476993
3720,10,1000,5000,30,1,100,94.976,96.203,0.0010416440365258787
3721,30,300,5000,30,1,100,95.02599999999998,92.93350000000001,0.0006729453226326617
3722,30,500,5000,30,1,100,95.052,96.4885,0.0006643777890864508
3723,30,1000,5000,30,1,100,95.25,97.1955,0.0009199409019613785
3724,50,300,5000,30,1,100,95.064,97.288,0.0006226287597854524
3725,50,500,5000,30,1,100,95.114,97.36200000000001,0.0005714104612995768
3726,50,1000,5000,30,1,100,95.13400000000001,97.3785,0.0004302226704587422
3727,10,300,5000,40,1,50,93.752,68.467,0.0008392484314272234
3728,10,500,5000,40,1,50,95.0,81.11599999999999,0.0008193383371560651
3729,10,1000,5000,40,1,50,94.944,93.11299999999999,0.001005286301994978
3730,30,300,5000,40,1,50,95.02000000000001,95.014,0.000642905382113352
3731,30,500,5000,40,1,50,95.206,97.095,0.0005581821889046648
3732,30,1000,5000,40,1,50,95.272,97.29050000000001,0.00046177313725855246
3733,50,300,5000,40,1,50,95.03399999999999,97.86250000000001,0.0005429509203245106
3734,50,500,5000,40,1,50,95.178,98.23299999999999,0.0005168023964679799
3735,50,1000,5000,40,1,50,95.05399999999999,97.4555,0.00046849492722243855
3736,10,300,5000,40,1,75,93.03800000000001,68.911,0.000836757719906938
3737,10,500,5000,40,1,75,94.98400000000001,84.162,0.0008747938607330213
3738,10,1000,5000,40,1,75,95.082,96.345,0.0009470102903487721
3739,30,300,5000,40,1,75,95.03399999999999,97.7445,0.0006155287243639892
3740,30,500,5000,40,1,75,95.37599999999999,97.976,0.000589618878085569
3741,30,1000,5000,40,1,75,95.518,97.545,0.0005374527811966012
3742,50,300,5000,40,1,75,95.012,97.58699999999999,0.0006167907325464888
3743,50,500,5000,40,1,75,95.18599999999999,97.6845,0.0005738080686815347
3744,50,1000,5000,40,1,75,94.92399999999999,97.13,0.00044064706308510047
3745,10,300,5000,40,1,100,94.298,69.59,0.0008189318238519201
3746,10,500,5000,40,1,100,95.174,75.01450000000001,0.0007647716860948089
3747,10,1000,5000,40,1,100,95.13999999999999,92.85399999999998,0.0007883903649675514
3748,30,300,5000,40,1,100,95.208,94.96650000000001,0.0006541983136314241
3749,30,500,5000,40,1,100,95.246,96.92999999999999,0.000586309011684041
3750,30,1000,5000,40,1,100,95.44,96.8455,0.0005560863894725872
3751,50,300,5000,40,1,100,94.98200000000001,97.7225,0.0005614180633451604
3752,50,500,5000,40,1,100,95.084,97.89949999999999,0.000488040850180709
3753,50,1000,5000,40,1,100,94.83599999999998,97.488,0.0004377531875681706
3754,10,300,5000,50,1,50,92.838,68.9105,0.0008869332734982127
3755,10,500,5000,50,1,50,94.788,82.19049999999999,0.0008799832876423315
3756,10,1000,5000,50,1,50,94.79799999999999,95.0275,0.001016790686809772
3757,30,300,5000,50,1,50,95.002,95.8695,0.0006217129496114021
3758,30,500,5000,50,1,50,95.26199999999999,97.6755,0.0005292604389415218
3759,30,1000,5000,50,1,50,95.45,97.51200000000001,0.00047945910882773036
3760,50,300,5000,50,1,50,95.03600000000002,98.0325,0.0005417564784309648
3761,50,500,5000,50,1,50,95.122,98.02350000000001,0.0005092945116916786
3762,50,1000,5000,50,1,50,95.11200000000001,96.94800000000001,0.0005174335348255993
3763,10,300,5000,50,1,75,93.732,71.6675,0.0008217001485717537
3764,10,500,5000,50,1,75,94.944,86.32799999999999,0.0008134474197388715
3765,10,1000,5000,50,1,75,94.94999999999999,95.662,0.000900762949301645
3766,30,300,5000,50,1,75,95.19,97.3835,0.0006219293094344109
3767,30,500,5000,50,1,75,95.312,97.85000000000001,0.0005834903610055758
3768,30,1000,5000,50,1,75,95.47399999999999,97.293,0.0005778581071954626
3769,50,300,5000,50,1,75,95.04400000000001,97.46249999999999,0.0006278704634475306
3770,50,500,5000,50,1,75,95.086,97.38149999999999,0.0006179191369143261
3771,50,1000,5000,50,1,75,95.15800000000002,96.621,0.0006098047718952693
3772,10,300,5000,50,1,100,94.594,76.783,0.0007942147165846358
3773,10,500,5000,50,1,100,95.208,84.5445,0.0007720056893771381
3774,10,1000,5000,50,1,100,95.14799999999998,96.355,0.0008158733799806693
3775,30,300,5000,50,1,100,95.13400000000001,96.304,0.0006375833059160465
3776,30,500,5000,50,1,100,95.37599999999999,97.93799999999999,0.0005427787509131273
3777,30,1000,5000,50,1,100,95.50800000000001,97.301,0.0004752176566821223
3778,50,300,5000,50,1,100,95.07,97.66,0.0005699612816254937
3779,50,500,5000,50,1,100,95.102,97.78750000000001,0.00048706511906373317
3780,50,1000,5000,50,1,100,94.996,97.77100000000002,0.00040173399589582293
3781,10,300,100,10,1,50,95.19999999999999,97.27499999999999,0.004090714871804132
3782,10,500,100,10,1,50,94.80000000000001,96.92500000000001,0.004224354659887772
3783,10,1000,100,10,1,50,95.19999999999999,94.14999999999999,0.004910159824152773
3784,30,300,100,10,1,50,88.9,97.15,0.003979817617992375
3785,30,500,100,10,1,50,94.19999999999999,97.72500000000001,0.0027350708467044514
3786,30,1000,100,10,1,50,94.19999999999999,97.675,0.002790176564386845
3787,50,300,100,10,1,50,78.89999999999999,95.67500000000001,0.008274067445484536
3788,50,500,100,10,1,50,86.8,96.15,0.00423956163160496
3789,50,1000,100,10,1,50,87.79999999999998,96.175,0.004116664004114172
3790,10,300,100,10,1,75,95.5,97.2,0.0034099069331486966
3791,10,500,100,10,1,75,95.60000000000001,98.94999999999999,0.0030107712350833783
3792,10,1000,100,10,1,75,95.60000000000001,97.125,0.0036866682374793952
3793,30,300,100,10,1,75,90.0,97.35,0.003954803027053743
3794,30,500,100,10,1,75,92.89999999999999,97.675,0.0028763318281147627
3795,30,1000,100,10,1,75,93.69999999999999,97.575,0.0028571363934032806
3796,50,300,100,10,1,75,68.8,92.44999999999999,0.013730301960134136
3797,50,500,100,10,1,75,73.2,91.725,0.0214340007769921
3798,50,1000,100,10,1,75,72.7,90.75,0.026020106259128
3799,10,300,100,10,1,100,96.4,98.925,0.0036802530129955704
3800,10,500,100,10,1,100,95.60000000000001,98.675,0.003488804289035779
3801,10,1000,100,10,1,100,94.80000000000001,97.65,0.0035408254699386232
3802,30,300,100,10,1,100,93.9,97.39999999999999,0.0031852880240662578
3803,30,500,100,10,1,100,94.5,97.75,0.0027970513528265133
3804,30,1000,100,10,1,100,94.9,97.775,0.002807007184556975
3805,50,300,100,10,1,100,82.0,95.35,0.0062976279762411765
3806,50,500,100,10,1,100,87.5,96.37499999999999,0.00451021481056029
3807,50,1000,100,10,1,100,87.3,96.4,0.004394669471088471
3808,10,300,100,20,1,50,95.5,98.72500000000001,0.003926930520291776
3809,10,500,100,20,1,50,95.39999999999999,95.8,0.005162941361166063
3810,10,1000,100,20,1,50,96.2,98.80000000000001,0.0027020327887312136
3811,30,300,100,20,1,50,91.19999999999999,97.475,0.003014093422175587
3812,30,500,100,20,1,50,95.1,97.7,0.002678768715924216
3813,30,1000,100,20,1,50,94.19999999999999,97.55,0.0026947453933577133
3814,50,300,100,20,1,50,84.60000000000001,96.02499999999999,0.005769597078904864
3815,50,500,100,20,1,50,86.9,96.4,0.0038937528914272986
3816,50,1000,100,20,1,50,88.4,96.22500000000001,0.003733510047775937
3817,10,300,100,20,1,75,95.8,91.7,0.005263220162620785
3818,10,500,100,20,1,75,96.0,95.42500000000001,0.005327653132763855
3819,10,1000,100,20,1,75,94.3,94.39999999999999,0.005354979616825056
3820,30,300,100,20,1,75,90.5,97.27499999999999,0.0031515064861970163
3821,30,500,100,20,1,75,94.60000000000001,97.6,0.002741232371791782
3822,30,1000,100,20,1,75,93.6,97.775,0.002690219287961033
3823,50,300,100,20,1,75,77.69999999999999,94.425,0.007154768755736948
3824,50,500,100,20,1,75,75.0,94.025,0.012778504460269713
3825,50,1000,100,20,1,75,88.4,96.47500000000001,0.003908900583653933
3826,10,300,100,20,1,100,95.7,98.85,0.003387706448607709
3827,10,500,100,20,1,100,95.60000000000001,98.69999999999999,0.002222320878501177
3828,10,1000,100,20,1,100,94.9,97.85000000000001,0.0031369198074205724
3829,30,300,100,20,1,100,92.6,97.32499999999999,0.0028792654527032154
3830,30,500,100,20,1,100,94.0,97.55,0.002685730093008748
3831,30,1000,100,20,1,100,93.5,97.625,0.002701030048703995
3832,50,300,100,20,1,100,90.7,96.2,0.003671559134706759
3833,50,500,100,20,1,100,82.89999999999999,96.05,0.004316427374031978
3834,50,1000,100,20,1,100,71.9,89.55,0.02707664161139155
3835,10,300,100,30,1,50,95.60000000000001,98.69999999999999,0.002771742156715847
3836,10,500,100,30,1,50,95.39999999999999,98.87499999999999,0.0018809730586298473
3837,10,1000,100,30,1,50,95.3,99.125,0.0026817564680159966
3838,30,300,100,30,1,50,91.8,97.35,0.0027842634041045527
3839,30,500,100,30,1,50,94.0,97.55,0.0026966321318940573
3840,30,1000,100,30,1,50,93.5,97.625,0.002667929375410858
3841,50,300,100,30,1,50,76.3,95.55,0.008262994043768766
3842,50,500,100,30,1,50,88.00000000000001,96.175,0.003627704831269186
3843,50,1000,100,30,1,50,89.1,96.125,0.003651727960141752
3844,10,300,100,30,1,75,95.7,97.125,0.0041960054864708584
3845,10,500,100,30,1,75,95.3,99.125,0.0024737452901248598
3846,10,1000,100,30,1,75,95.5,97.5,0.0035589637951627703
3847,30,300,100,30,1,75,88.3,97.10000000000001,0.0032633479595211338
3848,30,500,100,30,1,75,93.30000000000001,97.8,0.002678919131414302
3849,30,1000,100,30,1,75,93.9,97.65,0.0026954159409039555
3850,50,300,100,30,1,75,72.8,94.85,0.008592568051750576
3851,50,500,100,30,1,75,86.8,96.30000000000001,0.0038266249268707163
3852,50,1000,100,30,1,75,87.6,96.44999999999999,0.0036663745434289173
3853,10,300,100,30,1,100,95.1,98.10000000000001,0.004013840745485987
3854,10,500,100,30,1,100,95.3,98.05,0.003425401578613501
3855,10,1000,100,30,1,100,95.7,98.65,0.002523733762376166
3856,30,300,100,30,1,100,92.30000000000001,97.55,0.0027600479262550903
3857,30,500,100,30,1,100,93.80000000000001,97.92500000000001,0.0026782443935652717
3858,30,1000,100,30,1,100,93.69999999999999,97.92500000000001,0.002694018387463297
3859,50,300,100,30,1,100,82.69999999999999,95.74999999999999,0.004428240225346982
3860,50,500,100,30,1,100,72.30000000000001,91.02499999999999,0.020919330680214256
3861,50,1000,100,30,1,100,89.1,96.55,0.0035730427263865874
3862,10,300,100,40,1,50,93.2,97.30000000000001,0.005841280719134874
3863,10,500,100,40,1,50,95.1,99.1,0.0026270325126616055
3864,10,1000,100,40,1,50,94.10000000000001,94.17500000000001,0.00550554189453678
3865,30,300,100,40,1,50,92.69999999999999,97.32499999999999,0.002700396092185855
3866,30,500,100,40,1,50,93.6,97.55,0.0027044601553405934
3867,30,1000,100,40,1,50,94.10000000000001,97.575,0.0027647726723475526
3868,50,300,100,40,1,50,81.4,95.35,0.005095007766758133
3869,50,500,100,40,1,50,77.3,94.85,0.008267334880218231
3870,50,1000,100,40,1,50,70.5,87.375,0.026836973281621344
3871,10,300,100,40,1,75,94.9,99.175,0.003071974042411073
3872,10,500,100,40,1,75,95.39999999999999,99.14999999999999,0.002968577382441464
3873,10,1000,100,40,1,75,93.9,96.42500000000001,0.00421310973259658
3874,30,300,100,40,1,75,91.7,97.475,0.002736427103277782
3875,30,500,100,40,1,75,94.5,97.775,0.0026756424273795673
3876,30,1000,100,40,1,75,94.10000000000001,97.7,0.002702708786175678
3877,50,300,100,40,1,75,67.80000000000001,92.55000000000001,0.013020048564457022
3878,50,500,100,40,1,75,88.1,96.35000000000001,0.003631105679677277
3879,50,1000,100,40,1,75,88.1,96.42500000000001,0.0035626472752367817
3880,10,300,100,40,1,100,95.1,98.65,0.0029986196944715667
3881,10,500,100,40,1,100,96.1,98.5,0.0025839461657308476
3882,10,1000,100,40,1,100,95.89999999999999,99.075,0.0025511297397375478
3883,30,300,100,40,1,100,92.0,97.05,0.0027423281299601217
3884,30,500,100,40,1,100,93.6,97.52499999999999,0.0026881121520298673
3885,30,1000,100,40,1,100,94.0,97.32499999999999,0.0027060769877587285
3886,50,300,100,40,1,100,84.60000000000001,95.475,0.004584066943227544
3887,50,500,100,40,1,100,75.0,92.0,0.015196313755993477
3888,50,1000,100,40,1,100,71.50000000000001,90.12499999999999,0.02205926350341507
3889,10,300,100,50,1,50,94.7,90.8,0.00442139337743039
3890,10,500,100,50,1,50,95.0,96.02499999999999,0.004394943314097639
3891,10,1000,100,50,1,50,95.60000000000001,98.675,0.0021107178368628323
3892,30,300,100,50,1,50,87.7,97.675,0.003068603390377274
3893,30,500,100,50,1,50,94.0,97.775,0.0027037233802389123
3894,30,1000,100,50,1,50,94.39999999999999,97.8,0.0027383214061689996
3895,50,300,100,50,1,50,75.0,94.77499999999999,0.007456966702467911
3896,50,500,100,50,1,50,87.79999999999998,96.4,0.003485600911236218
3897,50,1000,100,50,1,50,88.3,96.4,0.003432762664365289
3898,10,300,100,50,1,75,96.4,95.325,0.0040938917259146015
3899,10,500,100,50,1,75,95.89999999999999,95.975,0.004910296173646005
3900,10,1000,100,50,1,75,95.19999999999999,97.05,0.003895304139566814
3901,30,300,100,50,1,75,92.89999999999999,97.22500000000001,0.0027305858062134543
3902,30,500,100,50,1,75,89.60000000000001,97.6,0.002877558948874894
3903,30,1000,100,50,1,75,93.69999999999999,97.675,0.0027047935385782914
3904,50,300,100,50,1,75,83.5,96.1,0.0038555330596991687
3905,50,500,100,50,1,75,88.80000000000001,96.325,0.0033814162240466527
3906,50,1000,100,50,1,75,89.3,96.30000000000001,0.0034624688575169405
3907,10,300,100,50,1,100,95.1,98.2,0.0038643795360475985
3908,10,500,100,50,1,100,95.19999999999999,96.7,0.00392241423780124
3909,10,1000,100,50,1,100,95.39999999999999,97.625,0.002893388735812246
3910,30,300,100,50,1,100,92.69999999999999,97.39999999999999,0.002686041614413307
3911,30,500,100,50,1,100,94.10000000000001,97.575,0.002723851295382939
3912,30,1000,100,50,1,100,93.80000000000001,97.65,0.002723979206918418
3913,50,300,100,50,1,100,89.60000000000001,95.975,0.003337812754727824
3914,50,500,100,50,1,100,88.80000000000001,96.175,0.0034374005391847075
3915,50,1000,100,50,1,100,87.89999999999999,96.125,0.0034853973461340627
3916,10,300,250,10,1,50,94.92,90.58,0.0040435465004568785
3917,10,500,250,10,1,50,95.36,95.49,0.0032391479584925925
3918,10,1000,250,10,1,50,95.07999999999998,95.96000000000001,0.0026776030887529544
3919,30,300,250,10,1,50,87.32,80.78,0.005704785809308645
3920,30,500,250,10,1,50,83.56,88.13000000000001,0.01571566321886884
3921,30,1000,250,10,1,50,84.39999999999999,90.92,0.01163570152330502
3922,50,300,250,10,1,50,79.24,87.18999999999998,0.010319978543781015
3923,50,500,250,10,1,50,81.0,85.21000000000001,0.01962540664984462
3924,50,1000,250,10,1,50,80.92,85.64,0.016860375293876077
3925,10,300,250,10,1,75,94.96,96.34,0.0036697698011620866
3926,10,500,250,10,1,75,95.44,97.97,0.003096275939841749
3927,10,1000,250,10,1,75,95.24,97.04,0.0028318619563338465
3928,30,300,250,10,1,75,88.80000000000001,74.2,0.006110899916849832
3929,30,500,250,10,1,75,84.80000000000001,91.95,0.008333308678915564
3930,30,1000,250,10,1,75,84.80000000000001,93.04,0.007215835455208559
3931,50,300,250,10,1,75,78.8,85.13999999999999,0.014226218779241963
3932,50,500,250,10,1,75,80.44,85.19,0.021121310134648404
3933,50,1000,250,10,1,75,80.80000000000001,83.61000000000001,0.02333579767831294
3934,10,300,250,10,1,100,95.64,94.97,0.003638501415647277
3935,10,500,250,10,1,100,95.16,98.3,0.0029468157641198683
3936,10,1000,250,10,1,100,94.96,98.23,0.0024231808141434363
3937,30,300,250,10,1,100,87.68,78.28999999999999,0.005517884705892021
3938,30,500,250,10,1,100,83.36,89.82,0.01036317386801649
3939,30,1000,250,10,1,100,83.32000000000001,87.6,0.017709458523862416
3940,50,300,250,10,1,100,78.92,84.02,0.016924467893553032
3941,50,500,250,10,1,100,80.64,84.52,0.02137452410784526
3942,50,1000,250,10,1,100,80.55999999999999,85.26,0.018016176827875638
3943,10,300,250,20,1,50,95.19999999999999,86.99999999999999,0.004688073770371563
3944,10,500,250,20,1,50,95.0,85.67,0.004706695433325697
3945,10,1000,250,20,1,50,94.52000000000001,85.52,0.004478550623955486
3946,30,300,250,20,1,50,86.44000000000001,79.29,0.005880494969679524
3947,30,500,250,20,1,50,83.48,88.97,0.012590253158805317
3948,30,1000,250,20,1,50,83.64,90.69,0.010369104281781345
3949,50,300,250,20,1,50,80.0,86.06,0.016475886710057824
3950,50,500,250,20,1,50,80.55999999999999,83.67999999999999,0.021515338096172797
3951,50,1000,250,20,1,50,81.60000000000001,85.3,0.019940075077664692
3952,10,300,250,20,1,75,95.19999999999999,95.11,0.003660952493032441
3953,10,500,250,20,1,75,95.67999999999999,98.9,0.002901879617951483
3954,10,1000,250,20,1,75,96.03999999999999,98.39,0.002331469553770389
3955,30,300,250,20,1,75,86.28,79.06,0.00617132009450481
3956,30,500,250,20,1,75,84.00000000000001,89.78999999999999,0.007400965189789938
3957,30,1000,250,20,1,75,84.60000000000001,89.38000000000001,0.017311759999951704
3958,50,300,250,20,1,75,76.92,80.28,0.012697499751425994
3959,50,500,250,20,1,75,80.44,85.09,0.015833334581766285
3960,50,1000,250,20,1,75,81.24,86.53,0.01269703018361303
3961,10,300,250,20,1,100,95.52,95.86,0.0035211311802794444
3962,10,500,250,20,1,100,95.48,98.48000000000002,0.002751838327634869
3963,10,1000,250,20,1,100,95.16,98.36,0.002367833490520929
3964,30,300,250,20,1,100,86.99999999999999,77.72,0.0062047271592552645
3965,30,500,250,20,1,100,83.28,89.01999999999998,0.011443808174179214
3966,30,1000,250,20,1,100,85.03999999999999,90.63000000000001,0.011800522822449951
3967,50,300,250,20,1,100,78.60000000000001,83.61000000000001,0.015283550966639295
3968,50,500,250,20,1,100,80.84,83.58000000000001,0.02246579080496707
3969,50,1000,250,20,1,100,80.55999999999999,84.94999999999999,0.017768628527715626
3970,10,300,250,30,1,50,95.24,78.61,0.005316054953199133
3971,10,500,250,30,1,50,94.76,84.74000000000001,0.004769351389069933
3972,10,1000,250,30,1,50,93.52000000000001,80.85000000000001,0.00491140804938247
3973,30,300,250,30,1,50,86.8,80.02,0.006007375194185579
3974,30,500,250,30,1,50,83.88,88.52,0.013095419918160343
3975,30,1000,250,30,1,50,83.52000000000001,89.34,0.012233644792696993
3976,50,300,250,30,1,50,81.72,89.0,0.010852005718726914
3977,50,500,250,30,1,50,80.04,83.36,0.019512855258080115
3978,50,1000,250,30,1,50,81.32,84.94999999999999,0.017064087697696503
3979,10,300,250,30,1,75,95.39999999999999,89.7,0.004934402095676509
3980,10,500,250,30,1,75,95.03999999999999,87.25,0.004641970111768078
3981,10,1000,250,30,1,75,94.92,85.02000000000001,0.004442027419523142
3982,30,300,250,30,1,75,88.32000000000001,73.56,0.006591484468890084
3983,30,500,250,30,1,75,84.00000000000001,89.49000000000001,0.013535362424034898
3984,30,1000,250,30,1,75,83.67999999999999,89.42999999999999,0.011334518501155154
3985,50,300,250,30,1,75,80.36,88.51,0.011226735265999996
3986,50,500,250,30,1,75,81.03999999999999,85.06,0.01733611651925151
3987,50,1000,250,30,1,75,81.56000000000002,86.92,0.01096869611268372
3988,10,300,250,30,1,100,96.12,92.75,0.0040631798250026175
3989,10,500,250,30,1,100,94.88,95.24,0.003086056820054974
3990,10,1000,250,30,1,100,94.60000000000001,93.95,0.0028387552334646097
3991,30,300,250,30,1,100,84.04,73.86999999999999,0.006995127168975853
3992,30,500,250,30,1,100,83.96000000000001,86.33,0.01299476498658432
3993,30,1000,250,30,1,100,85.32,89.32,0.012948961801499686
3994,50,300,250,30,1,100,76.08,81.49,0.016536480086965167
3995,50,500,250,30,1,100,80.16,84.2,0.02057111098671412
3996,50,1000,250,30,1,100,80.44,85.24,0.016551963566374547
3997,10,300,250,40,1,50,95.28000000000002,95.17,0.003453015614299156
3998,10,500,250,40,1,50,95.0,98.69,0.0025716708562327465
3999,10,1000,250,40,1,50,95.07999999999998,98.49,0.002337824048959323
4000,30,300,250,40,1,50,88.27999999999999,80.13999999999999,0.005537769466043071
4001,30,500,250,40,1,50,83.6,83.39999999999999,0.016117975957095177
4002,30,1000,250,40,1,50,84.76000000000002,89.47,0.014855562771140397
4003,50,300,250,40,1,50,80.39999999999999,84.66,0.013931088820219628
4004,50,500,250,40,1,50,81.47999999999999,85.06,0.015748757985720268
4005,50,1000,250,40,1,50,80.88,84.00999999999999,0.018350769244359893
4006,10,300,250,40,1,75,95.36,86.01,0.004785656500056805
4007,10,500,250,40,1,75,95.28000000000002,84.89999999999999,0.004762469260540338
4008,10,1000,250,40,1,75,94.28,83.83,0.0045019090605384685
4009,30,300,250,40,1,75,94.56,95.36,0.0017058517747251185
4010,30,500,250,40,1,75,92.2,96.64999999999999,0.0017865979366211192
4011,30,1000,250,40,1,75,92.56,97.55,0.0016273194823418129
4012,50,300,250,40,1,75,79.28,86.49,0.009809565617487564
4013,50,500,250,40,1,75,80.67999999999999,84.97999999999999,0.01542387845345765
4014,50,1000,250,40,1,75,80.92,85.18,0.01953299378679994
4015,10,300,250,40,1,100,94.96,93.58999999999999,0.0042003513205161845
4016,10,500,250,40,1,100,94.92,94.72,0.0033512619794078724
4017,10,1000,250,40,1,100,94.76,92.85,0.003229017468074483
4018,30,300,250,40,1,100,87.52000000000001,79.97,0.005246601331479217
4019,30,500,250,40,1,100,84.04,91.47000000000001,0.005579520054952536
4020,30,1000,250,40,1,100,84.24,90.53000000000002,0.00981350105535783
4021,50,300,250,40,1,100,78.32000000000001,84.89000000000001,0.010619071370751191
4022,50,500,250,40,1,100,80.76,84.88,0.015738414249201145
4023,50,1000,250,40,1,100,80.24,84.53,0.017130437983232216
4024,10,300,250,50,1,50,95.55999999999999,85.21000000000001,0.00401421420413506
4025,10,500,250,50,1,50,95.55999999999999,89.82,0.0038360832283615954
4026,10,1000,250,50,1,50,94.96,87.53,0.003818574433931661
4027,30,300,250,50,1,50,86.44000000000001,75.86999999999999,0.006284858799133717
4028,30,500,250,50,1,50,83.72,84.41000000000001,0.01401686997717979
4029,30,1000,250,50,1,50,85.28,90.85000000000001,0.009197548740658014
4030,50,300,250,50,1,50,79.44,86.11000000000001,0.012631868620773354
4031,50,500,250,50,1,50,80.24,85.16999999999999,0.014895548901112245
4032,50,1000,250,50,1,50,80.88,85.42,0.013286888604586678
