,perplexity,n_iter,n_samples,n_features,avg_common_neighbors10,avg_common_neighbors40,std_ratios
1299,10,1000,100,50,95.7,99.02499999999999,0.0028555361311647385
1300,30,300,100,50,91.3,97.0,0.003089672625334415
1301,30,500,100,50,94.0,97.625,0.0028748392097234033
1302,30,1000,100,50,93.30000000000001,97.52499999999999,0.0029183628114307007
1303,50,300,100,50,88.80000000000001,96.02499999999999,0.0032564052930209387
1304,50,500,100,50,88.3,96.25,0.003339098180822313
1305,50,1000,100,50,88.6,96.15,0.0033689447043824673
1306,10,300,250,10,95.48,96.99,0.0038776616902471478
1307,10,500,250,10,95.83999999999999,96.58,0.0033526330546926955
1308,10,1000,250,10,95.48,96.77,0.0028672017375059315
1309,30,300,250,10,87.52000000000001,74.49,0.006105327260663484
1310,30,500,250,10,83.24000000000001,86.75,0.014090092294824441
1311,30,1000,250,10,83.6,88.3,0.014909944298760873
1312,50,300,250,10,80.60000000000001,86.55,0.010619205246862889
1313,50,500,250,10,80.60000000000001,84.12,0.017968228817599356
1314,50,1000,250,10,80.72,83.45,0.01979738806141671
1315,10,300,250,20,95.72,97.88,0.00391666611815428
1316,10,500,250,20,95.32000000000001,93.94,0.003791723729566539
1317,10,1000,250,20,95.52,96.67,0.0030039024623212903
1318,30,300,250,20,86.48,74.18,0.006153643890258219
1319,30,500,250,20,83.24000000000001,85.46,0.016060749978348915
1320,30,1000,250,20,84.00000000000001,90.21000000000001,0.010455755948476586
1321,50,300,250,20,78.08,84.04,0.01286108969425231
1322,50,500,250,20,80.67999999999999,84.83000000000001,0.017223494927928497
1323,50,1000,250,20,80.84,84.5,0.017800381108794804
1324,10,300,250,30,95.72,95.22999999999999,0.003609701068681028
1325,10,500,250,30,95.44,98.04,0.002990494951599116
1326,10,1000,250,30,96.0,98.21,0.0023482992254965558
1327,30,300,250,30,85.92,79.17,0.005536089649544008
1328,30,500,250,30,83.52000000000001,89.38000000000001,0.009701768531130903
1329,30,1000,250,30,82.84,88.26,0.011348923017766247
1330,50,300,250,30,78.84,85.92,0.007695055886115549
1331,50,500,250,30,80.55999999999999,83.9,0.01504869582691515
1332,50,1000,250,30,79.72,83.67999999999999,0.014709625431879248
1333,10,300,250,40,95.52,95.98,0.003448693202233727
1334,10,500,250,40,95.60000000000001,98.72999999999999,0.0031710303963037455
1335,10,1000,250,40,95.48,98.69999999999999,0.0024365581057041483
1336,30,300,250,40,86.76,76.07000000000001,0.005947587931070074
1337,30,500,250,40,83.32000000000001,90.45,0.006414940797569162
1338,30,1000,250,40,85.2,88.57,0.012013021903312252
1339,50,300,250,40,78.92,86.11999999999999,0.007508688667863698
1340,50,500,250,40,80.92,84.52,0.014560693664920422
1341,50,1000,250,40,81.24,85.61999999999999,0.010321406736926927
1342,10,300,250,50,94.48,88.62,0.004929988688956874
1343,10,500,250,50,95.0,98.00999999999999,0.0026125720480581183
1344,10,1000,250,50,95.60000000000001,99.07000000000001,0.0022705011670930936
1345,30,300,250,50,86.08,73.04,0.006137394365820785
1346,30,500,250,50,82.48,87.85000000000001,0.01033427066758079
1347,30,1000,250,50,84.88,89.95,0.00945739844858938
1348,50,300,250,50,79.80000000000001,86.94000000000001,0.010193909103183393
1349,50,500,250,50,80.60000000000001,85.49,0.010106218666690295
1350,50,1000,250,50,80.19999999999999,84.46000000000001,0.012231282223093358
1351,10,300,500,10,95.38,73.395,0.0038484633188717258
1352,10,500,500,10,94.80000000000001,73.715,0.003671797611151437
1353,10,1000,500,10,94.36,76.545,0.003332472089114702
1354,30,300,500,10,94.94,92.62499999999999,0.0025761943203897793
1355,30,500,500,10,94.72,93.97,0.002147088517033218
1356,30,1000,500,10,92.88000000000001,96.015,0.0013644881510980875
1357,50,300,500,10,90.32,81.72,0.0034458908262383074
1358,50,500,500,10,87.62,91.015,0.010059991544192596
1359,50,1000,500,10,87.3,89.77000000000001,0.01026589855428445
1360,10,300,500,20,95.36,86.22,0.0032580571284780637
1361,10,500,500,20,95.3,90.51,0.0028433714751142213
1362,10,1000,500,20,95.12,87.82,0.0028801325012633365
1363,30,300,500,20,83.42,67.31,0.003802616718960292
1364,30,500,500,20,91.98,91.75999999999999,0.00238213190041395
1365,30,1000,500,20,92.72,92.875,0.0020873764931396022
1366,50,300,500,20,91.38,84.655,0.003605732652839404
1367,50,500,500,20,87.02,89.38499999999999,0.009107545559145863
1368,50,1000,500,20,86.4,89.64000000000001,0.008735080439777526
1369,10,300,500,30,95.36,74.93,0.003547987460092783
1370,10,500,500,30,94.76,77.49,0.0034886156842165333
1371,10,1000,500,30,94.84,80.355,0.0033344762680713345
1372,30,300,500,30,83.82,72.485,0.0034085333543033324
1373,30,500,500,30,92.17999999999999,89.465,0.0024230753815645883
1374,30,1000,500,30,92.08000000000001,94.565,0.0018469203093246203
1375,50,300,500,30,91.92,84.48,0.0035313669493107895
1376,50,500,500,30,86.46000000000001,85.7,0.008812714675533954
1377,50,1000,500,30,86.30000000000001,89.275,0.007095376387506199
1378,10,300,500,40,95.19999999999999,87.005,0.003221424982509255
1379,10,500,500,40,95.28000000000002,82.875,0.003406898458284378
1380,10,1000,500,40,95.16,84.575,0.0030618460328712383
1381,30,300,500,40,87.47999999999999,76.265,0.0034159874003639036
1382,30,500,500,40,92.12,88.23,0.002427994984256858
1383,30,1000,500,40,91.96,94.195,0.0019112298188129647
1384,50,300,500,40,91.16,85.075,0.0035202697790102603
1385,50,500,500,40,86.94000000000001,89.68,0.007821939512130484
1386,50,1000,500,40,87.18,89.80499999999999,0.006583674860245998
1387,10,300,500,50,95.58,69.22500000000001,0.003996429431190148
1388,10,500,500,50,93.94,69.00500000000001,0.004067742706298296
1389,10,1000,500,50,94.14,73.84,0.0036685977239160382
1390,30,300,500,50,86.18,72.185,0.0036882234235089363
1391,30,500,500,50,92.06,85.45,0.002590572853458397
1392,30,1000,500,50,92.10000000000001,93.77000000000001,0.0019604365903517166
1393,50,300,500,50,91.22,85.7,0.0034410760265991226
1394,50,500,500,50,86.11999999999999,87.66000000000001,0.006991098699662033
1395,50,1000,500,50,86.7,89.52,0.007147116592708155
1396,10,300,750,10,95.06666666666665,68.86,0.002959965660563522
1397,10,500,750,10,95.30666666666667,81.38333333333334,0.0023961410923706416
1398,10,1000,750,10,95.50666666666666,91.00333333333333,0.0022292626258374783
1399,30,300,750,10,94.98666666666666,90.85333333333332,0.0020470697845418207
1400,30,500,750,10,94.13333333333334,94.19333333333333,0.0018873663687382968
1401,30,1000,750,10,94.97333333333333,95.48,0.0016542934129893526
1402,50,300,750,10,86.56,75.03999999999999,0.0026385020343884106
1403,50,500,750,10,91.22666666666667,92.07000000000001,0.001666940617992229
1404,50,1000,750,10,91.01333333333332,95.63000000000001,0.001253253837629587
1405,10,300,750,20,94.92,63.05666666666666,0.003241985445973706
1406,10,500,750,20,95.0,79.79333333333332,0.0026069604879586246
1407,10,1000,750,20,95.14666666666668,85.72333333333333,0.002488814684980578
1408,30,300,750,20,94.85333333333334,90.78333333333333,0.00210955202431321
1409,30,500,750,20,94.65333333333334,94.33666666666667,0.0020145884437344714
1410,30,1000,750,20,94.09333333333333,94.72,0.0016948194910157471
1411,50,300,750,20,84.62666666666667,76.93666666666668,0.0029518413771226952
1412,50,500,750,20,91.25333333333334,90.72333333333333,0.0017656334384704778
1413,50,1000,750,20,90.30666666666667,95.24333333333333,0.001294263906299417
1414,10,300,750,30,95.07999999999998,68.54666666666667,0.003004326206929306
1415,10,500,750,30,95.41333333333334,83.66666666666667,0.002438972105616452
1416,10,1000,750,30,95.09333333333333,85.02000000000001,0.0022608689925296597
1417,30,300,750,30,95.19999999999999,82.89666666666668,0.0022240063302371984
1418,30,500,750,30,93.84,93.2,0.0020868683285490794
1419,30,1000,750,30,94.24,93.41,0.0018093525070003405
1420,50,300,750,30,82.68,73.87666666666667,0.0031367000782790352
1421,50,500,750,30,91.19999999999999,91.47999999999999,0.0017187535604477524
1422,50,1000,750,30,90.34666666666666,94.60000000000001,0.0013290407660353715
1423,10,300,750,40,95.78666666666666,70.34333333333333,0.00299150773904964
1424,10,500,750,40,95.44,70.54,0.0029597368393232187
1425,10,1000,750,40,94.80000000000001,74.17333333333333,0.0028685037373362902
1426,30,300,750,40,95.28000000000002,89.81,0.0021252696180193704
1427,30,500,750,40,95.21333333333332,94.77666666666667,0.001974646915973192
1428,30,1000,750,40,94.61333333333334,93.71666666666665,0.0016849867199232988
1429,50,300,750,40,89.92000000000002,78.00666666666667,0.00257881585469429
1430,50,500,750,40,91.25333333333334,92.02,0.0017188776431594766
1431,50,1000,750,40,90.85333333333332,95.38333333333334,0.0012754098137661737
1432,10,300,750,50,95.54666666666665,69.96,0.0029715246488522945
1433,10,500,750,50,95.13333333333334,73.49,0.0028144694340870406
1434,10,1000,750,50,94.72,76.85666666666667,0.0026799408115055707
1435,30,300,750,50,95.13333333333334,78.70333333333332,0.0023159363973212924
1436,30,500,750,50,93.76,90.70666666666666,0.0021596481980711933
1437,30,1000,750,50,94.53333333333333,92.85666666666665,0.0019441278676931091
1438,50,300,750,50,86.82666666666667,83.21666666666667,0.002772398239800419
1439,50,500,750,50,90.97333333333333,87.60999999999999,0.0018978635160412105
1440,50,1000,750,50,89.41333333333333,93.75333333333333,0.001323548866088084
1441,10,300,1000,10,95.7,63.07750000000001,0.002662946114261163
1442,10,500,1000,10,95.36,68.08,0.0025116681460596187
1443,10,1000,1000,10,94.78999999999999,72.9375,0.0021180013885094854
1444,30,300,1000,10,95.17,96.97749999999999,0.0018273895050492043
1445,30,500,1000,10,95.5,95.7875,0.0016034886528757768
1446,30,1000,1000,10,95.25,94.14,0.0014106015154722626
1447,50,300,1000,10,95.26999999999998,97.065,0.0014983853698899562
1448,50,500,1000,10,94.83,97.1125,0.0012360399285466295
1449,50,1000,1000,10,93.53999999999999,95.6725,0.0012679280034636451
1450,10,300,1000,20,95.28999999999999,68.61749999999999,0.002413218530813398
1451,10,500,1000,20,95.28999999999999,78.0575,0.0020908497783832494
1452,10,1000,1000,20,95.17,89.44750000000002,0.0019023778675582646
1453,30,300,1000,20,95.37,98.285,0.0016460457473091935
1454,30,500,1000,20,95.60000000000001,96.7125,0.0016515603240453637
1455,30,1000,1000,20,95.12,95.48500000000001,0.0014268124999721981
1456,50,300,1000,20,95.22,95.4125,0.00130156927362406
1457,50,500,1000,20,93.94,96.64500000000001,0.0011537356672345748
1458,50,1000,1000,20,93.30999999999999,96.3275,0.0010027211879282095
1459,10,300,1000,30,95.5,70.39999999999999,0.002432355619637362
1460,10,500,1000,30,95.41999999999999,79.83749999999999,0.0021621071712200402
1461,10,1000,1000,30,95.37,88.63,0.0020093685251262347
1462,30,300,1000,30,95.28999999999999,96.7075,0.0018610271099527387
1463,30,500,1000,30,95.64,96.7975,0.0016206214535201351
1464,30,1000,1000,30,94.72,93.15,0.0017874969012221505
1465,50,300,1000,30,95.00999999999999,94.73750000000001,0.001454423873426479
1466,50,500,1000,30,94.67999999999999,96.755,0.0012803843641363722
1467,50,1000,1000,30,92.94,95.27749999999999,0.0012921189240804728
1468,10,300,1000,40,95.24,68.37500000000001,0.0024749462126469513
1469,10,500,1000,40,95.0,70.4975,0.0024661031167455575
1470,10,1000,1000,40,94.82,75.19,0.0022637229939082037
1471,30,300,1000,40,95.32000000000001,97.83500000000001,0.0015916409583632697
1472,30,500,1000,40,95.5,96.6175,0.001395060560847494
1473,30,1000,1000,40,95.42999999999999,95.2475,0.0015199672980671995
1474,50,300,1000,40,94.03,78.8875,0.0016965925395434267
1475,50,500,1000,40,93.65,94.645,0.0011373323497677822
1476,50,1000,1000,40,93.27,96.56,0.0009246119396329532
1477,10,300,1000,50,95.42999999999999,68.84750000000001,0.0023718810373617666
1478,10,500,1000,50,95.11,72.4675,0.0022415848864865656
1479,10,1000,1000,50,94.65,76.2275,0.002198242124879639
1480,30,300,1000,50,95.44,94.715,0.0018527810039973816
1481,30,500,1000,50,95.39999999999999,94.25750000000001,0.0016826418879379527
1482,30,1000,1000,50,95.13000000000001,96.32,0.0011781914851822864
1483,50,300,1000,50,94.21,76.8,0.0017368929918351564
1484,50,500,1000,50,93.82999999999998,92.7375,0.001302902157370026
1485,50,1000,1000,50,93.04,96.01749999999998,0.001055819053717057
1486,10,300,2500,10,95.32000000000001,66.802,0.0013800573938358017
1487,10,500,2500,10,95.22,76.394,0.001252622098779517
1488,10,1000,2500,10,95.204,78.845,0.0011415061410337526
1489,30,300,2500,10,95.276,97.21399999999998,0.001028850634486675
1490,30,500,2500,10,95.41199999999999,97.18500000000002,0.0009275654608888545
1491,30,1000,2500,10,95.41199999999999,95.35199999999999,0.0009129106339780676
1492,50,300,2500,10,95.13199999999999,96.967,0.0009921276310529514
1493,50,500,2500,10,95.208,96.513,0.000983902942181431
1494,50,1000,2500,10,94.972,95.8,0.0009665251213569246
1495,10,300,2500,20,95.35600000000001,70.148,0.001293829899157773
1496,10,500,2500,20,95.248,76.274,0.001158745176642204
1497,10,1000,2500,20,95.292,81.547,0.0010915723151352428
1498,30,300,2500,20,95.26,85.948,0.0012483078202141327
1499,30,500,2500,20,95.46,96.457,0.0009848185297180367
1500,30,1000,2500,20,95.544,96.554,0.0007247748886436492
1501,50,300,2500,20,95.25200000000001,97.057,0.0008967779857253747
1502,50,500,2500,20,95.19999999999999,96.663,0.000932744027968417
1503,50,1000,2500,20,94.872,96.59299999999999,0.0008624489007173714
1504,10,300,2500,30,95.572,64.786,0.0013475352716378626
1505,10,500,2500,30,95.344,75.105,0.0012551353030670585
1506,10,1000,2500,30,95.28000000000002,83.67999999999999,0.0010492698471177276
1507,30,300,2500,30,95.404,97.26800000000001,0.0010400345301982015
1508,30,500,2500,30,95.64,97.269,0.0008971947166828877
1509,30,1000,2500,30,95.424,95.61800000000001,0.0008990111051400277
1510,50,300,2500,30,95.22800000000001,97.075,0.0009612277982020256
1511,50,500,2500,30,95.368,96.653,0.0009454491180764306
1512,50,1000,2500,30,94.86800000000001,96.17699999999999,0.0009257867771571656
1513,10,300,2500,40,95.64,64.03,0.0013518216616205763
1514,10,500,2500,40,95.504,73.155,0.0012709228895497198
1515,10,1000,2500,40,95.368,84.831,0.001063022842968714
1516,30,300,2500,40,95.432,94.07900000000001,0.0010721809702073024
1517,30,500,2500,40,95.81200000000001,97.15199999999999,0.0009263560211731818
1518,30,1000,2500,40,95.63599999999998,94.91099999999999,0.0009209690303762417
1519,50,300,2500,40,95.216,96.83999999999999,0.0010250572399220178
1520,50,500,2500,40,95.35199999999999,96.839,0.0009341129199687864
1521,50,1000,2500,40,94.396,95.723,0.0008942094365472122
1522,10,300,2500,50,95.616,70.56099999999999,0.001283962340758563
1523,10,500,2500,50,95.456,73.004,0.001222698099729371
1524,10,1000,2500,50,95.388,84.035,0.0010694880436181845
1525,30,300,2500,50,95.52799999999999,96.22699999999999,0.0010139275806520412
1526,30,500,2500,50,95.72,92.293,0.0010917579362285936
1527,30,1000,2500,50,95.476,94.704,0.0009684035629274007
1528,50,300,2500,50,95.13999999999999,96.799,0.0009198608584199179
1529,50,500,2500,50,95.30799999999999,96.38199999999999,0.00098064165464504
1530,50,1000,2500,50,94.98400000000001,95.803,0.0009483219071967883
1531,10,300,5000,10,93.85,69.948,0.0008574278691406784
1532,10,500,5000,10,95.146,81.41999999999999,0.0008543606787337096
1533,10,1000,5000,10,95.084,94.34400000000001,0.0009057710341733611
1534,30,300,5000,10,95.44,97.2415,0.0006219883702921628
1535,30,500,5000,10,95.44399999999999,98.0825,0.0005840672572414465
1536,30,1000,5000,10,95.61999999999999,97.0855,0.0005758398332580588
1537,50,300,5000,10,95.052,97.438,0.0005909272957251635
1538,50,500,5000,10,95.314,97.8575,0.0005651661586948646
1539,50,1000,5000,10,95.344,96.73400000000001,0.0005778612216368555
1540,10,300,5000,20,95.11,74.248,0.0007856161951068295
1541,10,500,5000,20,95.57,80.5495,0.0007773427731667999
1542,10,1000,5000,20,95.236,91.4965,0.00080690499313905
1543,30,300,5000,20,95.414,97.3425,0.0006599150709986723
1544,30,500,5000,20,95.69800000000001,97.952,0.0005912407197835332
1545,30,1000,5000,20,95.80199999999999,97.49000000000001,0.0005143189038569443
1546,50,300,5000,20,95.212,97.3925,0.0006150164820055516
1547,50,500,5000,20,95.124,97.227,0.000584412814644383
1548,50,1000,5000,20,95.07600000000001,96.958,0.0004272531208454143
1549,10,300,5000,30,93.322,61.8865,0.0008980226552452843
1550,10,500,5000,30,95.15,81.618,0.0009086365079533282
1551,10,1000,5000,30,95.28399999999999,94.86800000000001,0.0009053307805038832
1552,30,300,5000,30,95.31599999999999,90.7735,0.0006933624462022422
1553,30,500,5000,30,95.64399999999999,98.082,0.0005223042084312573
1554,30,1000,5000,30,95.80199999999999,97.18299999999999,0.0005492518317820217
1555,50,300,5000,30,95.13400000000001,97.653,0.0005914517160539069
1556,50,500,5000,30,95.47399999999999,98.28300000000002,0.0004404399275698203
1557,50,1000,5000,30,95.208,97.22500000000001,0.0004734911763588838
1558,10,300,5000,40,94.18799999999999,71.801,0.0008347865644515368
1559,10,500,5000,40,95.39999999999999,86.869,0.0008006215441917951
1560,10,1000,5000,40,95.078,96.14399999999999,0.0008642434532981833
1561,30,300,5000,40,95.502,95.55149999999999,0.0006704294016272878
1562,30,500,5000,40,95.61800000000001,97.2885,0.0005555409961887426
1563,30,1000,5000,40,95.56400000000001,97.341,0.0005550142179748506
1564,50,300,5000,40,95.188,97.7335,0.0005840194529601594
1565,50,500,5000,40,95.304,97.96099999999998,0.0004959161798284253
1566,50,1000,5000,40,95.22800000000001,97.38250000000001,0.0004773837393462757
1567,10,300,5000,50,94.072,72.4135,0.0008376374922012692
1568,10,500,5000,50,95.13400000000001,81.368,0.000804727952149204
1569,10,1000,5000,50,95.13400000000001,95.72699999999999,0.0008240586115010337
1570,30,300,5000,50,95.56800000000001,96.4515,0.0006209826412972482
1571,30,500,5000,50,95.922,98.1625,0.000579637102954921
1572,30,1000,5000,50,95.922,97.317,0.0005099484603129569
1573,50,300,5000,50,95.184,97.4545,0.0005664731971090149
1574,50,500,5000,50,95.40200000000002,97.365,0.0005701920305506969
1575,50,1000,5000,50,95.282,97.142,0.0005076291612272735
