,perplexity,n_iter,n_samples,n_features,n_classes,p_informative,avg_common_neighbors10,avg_common_neighbors40,std_ratios
1173,10,300,750,50,4,100,30.306666666666672,18.84,0.11719555502899612
1174,10,1000,750,50,4,100,32.29333333333334,19.38666666666667,0.12584996056452696
1175,50,300,750,50,4,100,24.546666666666667,20.496666666666666,0.1070962735626517
1176,50,1000,750,50,4,100,32.13333333333333,22.66,0.10922711830495252
1177,10,300,750,50,5,75,28.893333333333338,17.656666666666666,0.11970686516817473
1178,10,1000,750,50,5,75,30.599999999999998,18.11,0.12375904943049372
1179,50,300,750,50,5,75,22.133333333333333,17.996666666666666,0.10639483338226284
1180,50,1000,750,50,5,75,29.493333333333332,21.709999999999997,0.11225545210124009
1181,10,300,750,50,5,100,28.986666666666665,17.426666666666666,0.11135058862838162
1182,10,1000,750,50,5,100,31.173333333333332,18.943333333333335,0.1215762771931833
1183,50,300,750,50,5,100,23.30666666666667,18.563333333333336,0.10570586264354705
1184,50,1000,750,50,5,100,30.85333333333333,22.080000000000002,0.11296485382057958
1185,10,300,750,50,8,75,27.946666666666665,16.573333333333334,0.1135362766842265
1186,10,1000,750,50,8,75,28.759999999999998,15.986666666666666,0.11648877063438269
1187,50,300,750,50,8,75,19.106666666666666,16.396666666666665,0.10793594640499839
1188,50,1000,750,50,8,75,24.78666666666667,19.843333333333334,0.1063654798142754
1189,10,300,750,50,8,100,26.73333333333333,16.08,0.11814557337156796
1190,10,1000,750,50,8,100,29.533333333333335,17.846666666666668,0.12090599461903855
1191,50,300,750,50,8,100,21.05333333333333,17.44,0.10773219354218641
1192,50,1000,750,50,8,100,25.8,20.61,0.11118494962422718
1193,10,300,750,50,10,75,26.253333333333334,16.493333333333332,0.10312337962837194
1194,10,1000,750,50,10,75,28.613333333333337,17.16,0.12185428494417715
1195,50,300,750,50,10,75,18.493333333333332,16.593333333333334,0.10690852510804745
1196,50,1000,750,50,10,75,23.893333333333334,19.646666666666665,0.10931457529773991
1197,10,300,750,50,10,100,26.773333333333333,15.82,0.11057597699992745
1198,10,1000,750,50,10,100,28.4,17.06666666666667,0.12140123343764431
1199,50,300,750,50,10,100,18.41333333333333,15.973333333333334,0.10292815720743173
1200,50,1000,750,50,10,100,23.759999999999998,19.290000000000003,0.10742821037515538
1201,10,300,1000,10,2,75,44.699999999999996,34.2975,0.2858499862305715
1202,10,1000,1000,10,2,75,47.25,35.6475,0.28451401341611154
1203,50,300,1000,10,2,75,46.550000000000004,38.8775,0.2845569671946097
1204,50,1000,1000,10,2,75,46.849999999999994,38.8025,0.28519471716622197
1205,10,300,1000,10,2,100,49.029999999999994,40.305,0.2881336282371265
1206,10,1000,1000,10,2,100,50.66,41.247499999999995,0.3106421066964413
1207,50,300,1000,10,2,100,48.31,44.8825,0.3088187750030898
1208,50,1000,1000,10,2,100,48.69,45.2975,0.31179351750497636
1209,10,300,1000,10,4,75,42.75000000000001,31.222500000000004,0.305699187838986
1210,10,1000,1000,10,4,75,47.699999999999996,33.3875,0.30701854792109806
1211,50,300,1000,10,4,75,47.02,36.565,0.3023443237862813
1212,50,1000,1000,10,4,75,47.21,36.629999999999995,0.3033280810239136
1213,10,300,1000,10,4,100,49.19,35.497499999999995,0.3010193354396179
1214,10,1000,1000,10,4,100,50.27,37.417500000000004,0.3038006478367474
1215,50,300,1000,10,4,100,49.51,40.135,0.29798154668736565
1216,50,1000,1000,10,4,100,49.71,40.115,0.2972131978636661
1217,10,300,1000,10,5,75,40.79,28.685,0.28880084757086644
1218,10,1000,1000,10,5,75,45.26,31.1275,0.3112595940377745
1219,50,300,1000,10,5,75,44.83,35.0775,0.28169739327447757
1220,50,1000,1000,10,5,75,45.35999999999999,35.0175,0.28033617101818975
1221,10,300,1000,10,5,100,47.73,35.795,0.2828483789845919
1222,10,1000,1000,10,5,100,49.1,37.167500000000004,0.285778007296221
1223,50,300,1000,10,5,100,48.99,39.715,0.31185467019743074
1224,50,1000,1000,10,5,100,49.01,39.61,0.313607373971456
1225,10,300,1000,10,8,75,46.2,31.417499999999997,0.3390713234940661
1226,10,1000,1000,10,8,75,46.62,32.645,0.3314271334273071
1227,50,300,1000,10,8,75,46.040000000000006,35.5425,0.311483835134558
1228,50,1000,1000,10,8,75,46.43,35.6275,0.31410858311356027
1229,10,300,1000,10,8,100,44.64,31.2425,0.2999774972300474
1230,10,1000,1000,10,8,100,48.46,34.095,0.3026650377251394
1231,50,300,1000,10,8,100,47.949999999999996,37.57,0.30132177786310965
1232,50,1000,1000,10,8,100,47.89,37.7575,0.30105553768601606
1233,10,300,1000,10,10,75,44.00000000000001,30.074999999999996,0.29394395975916926
1234,10,1000,1000,10,10,75,44.41,30.427499999999995,0.2971303016601746
1235,50,300,1000,10,10,75,43.92,34.544999999999995,0.28348412643181214
1236,50,1000,1000,10,10,75,44.15,34.435,0.28247023415499195
1237,10,300,1000,10,10,100,46.12,31.205,0.2953675197823146
1238,10,1000,1000,10,10,100,46.379999999999995,31.747500000000002,0.3050406183802699
1239,50,300,1000,10,10,100,47.27,35.88,0.30144810015659157
1240,50,1000,1000,10,10,100,47.06,36.075,0.30166265161644185
1241,10,300,1000,30,2,75,33.17,23.5925,0.15963552868662592
1242,10,1000,1000,30,2,75,36.19,24.66,0.162733170212235
1243,50,300,1000,30,2,75,28.300000000000004,26.7575,0.15892871443733847
1244,50,1000,1000,30,2,75,36.54,27.877499999999998,0.15858446960482658
1245,10,300,1000,30,2,100,36.95,25.715,0.16951637127666153
1246,10,1000,1000,30,2,100,38.57000000000001,26.937500000000004,0.17130686002400533
1247,50,300,1000,30,2,100,32.58,28.617499999999996,0.1569782651953414
1248,50,1000,1000,30,2,100,38.9,29.74,0.1635512579082229
1249,10,300,1000,30,4,75,29.900000000000006,18.8275,0.15619803353138498
1250,10,1000,1000,30,4,75,33.51,20.445,0.1652281953481732
1251,50,300,1000,30,4,75,23.47,19.715,0.14884847088833375
1252,50,1000,1000,30,4,75,34.25,23.9025,0.1546835581254211
1253,10,300,1000,30,4,100,34.05,21.6925,0.15884163129186477
1254,10,1000,1000,30,4,100,36.36000000000001,23.625,0.15612486266883535
1255,50,300,1000,30,4,100,26.47,21.102500000000003,0.14545347357556787
1256,50,1000,1000,30,4,100,36.83,25.979999999999997,0.1514030089880543
1257,10,300,1000,30,5,75,29.73,17.975,0.15699966023576567
1258,10,1000,1000,30,5,75,32.85,18.9375,0.16018562619672813
1259,50,300,1000,30,5,75,21.83,17.4775,0.1441008146450628
1260,50,1000,1000,30,5,75,33.19,22.865000000000002,0.14905355517568517
1261,10,300,1000,30,5,100,32.58,19.7025,0.15678237303610398
1262,10,1000,1000,30,5,100,35.27,20.637500000000003,0.16513694496823547
1263,50,300,1000,30,5,100,25.58,19.995,0.14095959559466364
1264,50,1000,1000,30,5,100,36.0,24.47,0.16181984221919024
1265,10,300,1000,30,8,75,28.33,16.2475,0.15642973329371881
1266,10,1000,1000,30,8,75,31.720000000000002,17.815,0.16281058135981583
1267,50,300,1000,30,8,75,21.17,17.0875,0.14472315046228593
1268,50,1000,1000,30,8,75,31.130000000000003,21.435,0.15407476125375394
1269,10,300,1000,30,8,100,29.23,17.0125,0.15796379420896692
1270,10,1000,1000,30,8,100,33.06,19.115,0.1621854356320264
1271,50,300,1000,30,8,100,22.610000000000003,17.885,0.14566941989047116
1272,50,1000,1000,30,8,100,33.379999999999995,22.2725,0.1529384883831706
1273,10,300,1000,30,10,75,27.749999999999996,16.4125,0.15001953183286376
1274,10,1000,1000,30,10,75,31.110000000000003,17.3425,0.15862378699500732
1275,50,300,1000,30,10,75,20.369999999999997,16.3675,0.1375512058077566
1276,50,1000,1000,30,10,75,29.65,21.3475,0.14844814313398688
1277,10,300,1000,30,10,100,29.03,16.8125,0.15223723840864536
1278,10,1000,1000,30,10,100,32.01,18.505,0.16733969215917996
1279,50,300,1000,30,10,100,21.11,16.287499999999998,0.14219269985650593
1280,50,1000,1000,30,10,100,31.509999999999998,21.605,0.15068461775632194
1281,10,300,1000,50,2,75,28.57,18.2975,0.12026613445684262
1282,10,1000,1000,50,2,75,30.84,18.6475,0.12022055263593338
1283,50,300,1000,50,2,75,22.17,19.517500000000002,0.11365428855635878
1284,50,1000,1000,50,2,75,30.67,22.425,0.11455255011589191
1285,10,300,1000,50,2,100,32.300000000000004,22.2475,0.1293033841400111
1286,10,1000,1000,50,2,100,34.44,23.3525,0.1369549545808969
1287,50,300,1000,50,2,100,25.779999999999998,23.32,0.11520294629036103
1288,50,1000,1000,50,2,100,34.61,26.4625,0.12222315097775781
1289,10,300,1000,50,4,75,27.71,16.4225,0.11669020938208405
1290,10,1000,1000,50,4,75,29.910000000000004,16.715,0.11818182710042696
1291,50,300,1000,50,4,75,19.759999999999998,15.862499999999999,0.10479237299489205
1292,50,1000,1000,50,4,75,29.310000000000002,20.2675,0.10875142725668124
1293,10,300,1000,50,4,100,30.39,17.4675,0.11844114639800304
1294,10,1000,1000,50,4,100,32.58,19.115,0.12493195989931137
1295,50,300,1000,50,4,100,22.480000000000004,17.4875,0.11314020881320892
1296,50,1000,1000,50,4,100,33.45,22.42,0.12010513411538927
1297,10,300,1000,50,5,75,25.82,14.645,0.10965516407342925
1298,10,1000,1000,50,5,75,28.12,15.740000000000002,0.12457374598359729
1299,50,300,1000,50,5,75,18.509999999999998,15.3325,0.11114248888458539
1300,50,1000,1000,50,5,75,25.58,19.1325,0.11885742197203737
1301,10,300,1000,50,5,100,27.99,16.1875,0.10903736623122783
1302,10,1000,1000,50,5,100,29.660000000000004,16.625,0.12101206358155564
1303,50,300,1000,50,5,100,19.490000000000002,15.807500000000003,0.1074381582103899
1304,50,1000,1000,50,5,100,28.769999999999996,20.270000000000003,0.11223930990334301
1305,10,300,1000,50,8,75,27.11,14.750000000000002,0.11606568251272212
1306,10,1000,1000,50,8,75,29.26,15.83,0.1208037527136828
1307,50,300,1000,50,8,75,18.27,14.530000000000001,0.1095363367520045
1308,50,1000,1000,50,8,75,25.39,18.4375,0.11194242693824909
1309,10,300,1000,50,8,100,28.050000000000004,15.479999999999999,0.11765607445852475
1310,10,1000,1000,50,8,100,29.969999999999995,15.8025,0.11769872174544282
1311,50,300,1000,50,8,100,20.560000000000002,15.545,0.10749121825233313
1312,50,1000,1000,50,8,100,28.660000000000004,19.17,0.11313926554433014
1313,10,300,1000,50,10,75,26.290000000000003,14.832499999999998,0.1139502494377974
1314,10,1000,1000,50,10,75,28.21,15.109999999999998,0.1180008957562843
1315,50,300,1000,50,10,75,16.99,13.4675,0.10694784185665294
1316,50,1000,1000,50,10,75,23.81,17.909999999999997,0.11306608198004078
1317,10,300,1000,50,10,100,25.419999999999998,14.26,0.11495280064280719
1318,10,1000,1000,50,10,100,28.650000000000002,15.22,0.12228029131003061
1319,50,300,1000,50,10,100,17.14,13.5375,0.10992269130810396
1320,50,1000,1000,50,10,100,24.33,17.794999999999998,0.10895888307116557
1321,10,300,2500,10,2,75,37.22,28.291,0.3168647937423336
1322,10,1000,2500,10,2,75,45.916,31.06,0.3293199204746615
1323,50,300,2500,10,2,75,43.736,34.986,0.32642112693922287
1324,50,1000,2500,10,2,75,45.348,34.583,0.3360243066179779
1325,10,300,2500,10,2,100,42.712,38.493,0.33704571637597897
1326,10,1000,2500,10,2,100,49.428,39.184000000000005,0.33683800252955126
1327,50,300,2500,10,2,100,33.792,37.513000000000005,0.328283190887806
1328,50,1000,2500,10,2,100,48.788,42.679,0.34685689439580925
1329,10,300,2500,10,4,75,38.9,30.707,0.32860432084336094
1330,10,1000,2500,10,4,75,46.135999999999996,32.038,0.3345430741346779
1331,50,300,2500,10,4,75,45.144,35.69,0.314386079083261
1332,50,1000,2500,10,4,75,45.916,35.479,0.3144381937240155
1333,10,300,2500,10,4,100,43.32,35.602999999999994,0.327608082474114
1334,10,1000,2500,10,4,100,49.39600000000001,37.564,0.3401399188538671
1335,50,300,2500,10,4,100,47.984,40.495000000000005,0.34909391803656775
1336,50,1000,2500,10,4,100,48.608000000000004,40.128,0.35416775487072455
1337,10,300,2500,10,5,75,28.564,21.524,0.32012954226411133
1338,10,1000,2500,10,5,75,44.035999999999994,28.593999999999998,0.34770771016147634
1339,50,300,2500,10,5,75,43.764,32.263000000000005,0.31306587126751234
1340,50,1000,2500,10,5,75,44.767999999999994,31.938,0.3189432589518484
1341,10,300,2500,10,5,100,42.404,34.99,0.3334578950631588
1342,10,1000,2500,10,5,100,48.644,36.789,0.35289594953763986
1343,50,300,2500,10,5,100,47.86,39.462,0.3472680292141962
1344,50,1000,2500,10,5,100,48.764,39.463,0.3572897409775071
1345,10,300,2500,10,8,75,30.992000000000004,22.913,0.31197887776398425
1346,10,1000,2500,10,8,75,43.836000000000006,28.938000000000002,0.3200830076933157
1347,50,300,2500,10,8,75,43.336,31.741000000000003,0.29997992358507714
1348,50,1000,2500,10,8,75,44.188,31.585,0.30472194460726004
1349,10,300,2500,10,8,100,41.436,30.61,0.33176264514209824
1350,10,1000,2500,10,8,100,47.843999999999994,33.465,0.33435776933873107
1351,50,300,2500,10,8,100,46.727999999999994,36.053000000000004,0.312611996832085
1352,50,1000,2500,10,8,100,47.46,35.722,0.3154634958397322
1353,10,300,2500,10,10,75,41.952,26.727,0.32492742345226266
1354,10,1000,2500,10,10,75,43.84,27.345000000000002,0.336526943707459
1355,50,300,2500,10,10,75,42.356,30.491999999999997,0.3236400870822645
1356,50,1000,2500,10,10,75,43.08,30.331999999999997,0.33743914684873744
1357,10,300,2500,10,10,100,37.816,26.888999999999996,0.3207743887683002
1358,10,1000,2500,10,10,100,47.544000000000004,30.593999999999998,0.33057027555523266
1359,50,300,2500,10,10,100,45.983999999999995,33.702,0.32374623309194517
1360,50,1000,2500,10,10,100,46.867999999999995,33.631,0.3279249915382385
1361,10,300,2500,30,2,75,33.488,19.622999999999998,0.17330123043245582
1362,10,1000,2500,30,2,75,33.672000000000004,19.953000000000003,0.17827767285691262
1363,50,300,2500,30,2,75,32.596,22.72,0.16460627432246233
1364,50,1000,2500,30,2,75,33.74,22.13,0.16610582605367105
1365,10,300,2500,30,2,100,23.048000000000002,18.192999999999998,0.1866182589745838
1366,10,1000,2500,30,2,100,35.976,22.78,0.19076594129880614
1367,50,300,2500,30,2,100,35.524,26.497000000000003,0.17487477504250315
1368,50,1000,2500,30,2,100,36.532,26.105999999999995,0.1770529373623011
1369,10,300,2500,30,4,75,32.484,17.622,0.17338743578371596
1370,10,1000,2500,30,4,75,32.488,17.787999999999997,0.17455859579069283
1371,50,300,2500,30,4,75,31.516,20.495,0.16332395623070808
1372,50,1000,2500,30,4,75,32.8,20.318,0.16977422815585375
1373,10,300,2500,30,4,100,36.504,22.342000000000002,0.1845878164086259
1374,10,1000,2500,30,4,100,36.496,22.573999999999998,0.18324082520772308
1375,50,300,2500,30,4,100,36.192,25.003000000000004,0.18425508344370345
1376,50,1000,2500,30,4,100,36.596000000000004,24.698000000000004,0.17863184592869888
1377,10,300,2500,30,5,75,32.048,18.125,0.17774938249829858
1378,10,1000,2500,30,5,75,32.236,17.958000000000002,0.18210865199436152
1379,50,300,2500,30,5,75,30.068,19.797,0.15858358461247282
1380,50,1000,2500,30,5,75,32.4,20.293,0.16669965260582367
1381,10,300,2500,30,5,100,35.012,20.293,0.17700192055990582
1382,10,1000,2500,30,5,100,35.26,20.558,0.18815030478261163
1383,50,300,2500,30,5,100,34.367999999999995,22.631,0.17281169998581591
1384,50,1000,2500,30,5,100,35.716,22.401,0.17313790808846238
1385,10,300,2500,30,8,75,30.619999999999997,15.591,0.17135659770268774
1386,10,1000,2500,30,8,75,31.008000000000003,15.286,0.1743910069155087
1387,50,300,2500,30,8,75,26.003999999999998,16.888,0.15855775094405974
1388,50,1000,2500,30,8,75,31.247999999999998,17.76,0.16294647711361482
1389,10,300,2500,30,8,100,33.252,17.821,0.176237449067315
1390,10,1000,2500,30,8,100,33.5,17.936000000000003,0.18331045966657364
1391,50,300,2500,30,8,100,32.052,19.824,0.16088024472327436
1392,50,1000,2500,30,8,100,33.656000000000006,19.419,0.16476587196007114
1393,10,300,2500,30,10,75,30.348000000000003,15.337,0.17086711863457607
1394,10,1000,2500,30,10,75,30.44,15.437000000000001,0.16591728523247806
1395,50,300,2500,30,10,75,27.588,17.372,0.1533731998331069
1396,50,1000,2500,30,10,75,30.680000000000003,17.652,0.1552913272069332
1397,10,300,2500,30,10,100,32.096000000000004,16.150000000000002,0.17418951269357824
1398,10,1000,2500,30,10,100,32.076,16.438999999999997,0.16500240019330045
1399,50,300,2500,30,10,100,30.444,18.313,0.15807023771686463
1400,50,1000,2500,30,10,100,32.236,17.880000000000003,0.15705334770626933
1401,10,300,2500,50,2,75,30.152,16.807,0.13767265533223524
1402,10,1000,2500,50,2,75,30.188000000000002,16.639,0.14368223434531024
1403,50,300,2500,50,2,75,24.020000000000003,18.123,0.13962548909345399
1404,50,1000,2500,50,2,75,30.592000000000002,19.488,0.1318787266339798
1405,10,300,2500,50,2,100,17.907999999999998,13.459000000000001,0.14282736479377278
1406,10,1000,2500,50,2,100,32.516,18.843,0.13926304426452005
1407,50,300,2500,50,2,100,23.14,18.741000000000003,0.13762692422012254
1408,50,1000,2500,50,2,100,32.764,20.992,0.13530754174850934
1409,10,300,2500,50,4,75,11.612,6.254,0.05969604676901616
1410,10,1000,2500,50,4,75,29.38,15.033000000000001,0.13515216672266156
1411,50,300,2500,50,4,75,10.576,4.926,0.03143569480346424
1412,50,1000,2500,50,4,75,29.108,17.134,0.12593146145857384
1413,10,300,2500,50,4,100,20.228,12.555,0.1283100899476207
1414,10,1000,2500,50,4,100,31.34,16.909000000000002,0.13604699646738722
1415,50,300,2500,50,4,100,30.264000000000003,19.384999999999998,0.12404694831730007
1416,50,1000,2500,50,4,100,31.788,18.793,0.12489845002339053
1417,10,300,2500,50,5,75,28.968,14.536,0.1302970932344001
1418,10,1000,2500,50,5,75,29.252,14.411999999999999,0.13466730839612898
1419,50,300,2500,50,5,75,26.196,16.833000000000002,0.12183768417578535
1420,50,1000,2500,50,5,75,29.54,17.006,0.12427496140706557
1421,10,300,2500,50,5,100,18.680000000000003,10.925,0.13004551344571563
1422,10,1000,2500,50,5,100,30.491999999999997,15.72,0.1320946324325203
1423,50,300,2500,50,5,100,29.555999999999997,18.2,0.12656598557625795
1424,50,1000,2500,50,5,100,31.156,17.701,0.1288108743492947
1425,10,300,2500,50,8,75,12.7,6.638,0.12270454200761122
1426,10,1000,2500,50,8,75,27.436,12.334,0.13168867666328984
1427,50,300,2500,50,8,75,11.604000000000001,6.375,0.11752178993851531
1428,50,1000,2500,50,8,75,25.247999999999998,14.536,0.12048275669788311
1429,10,300,2500,50,8,100,18.819999999999997,9.497,0.1234660821907032
1430,10,1000,2500,50,8,100,28.84,13.262000000000002,0.12660634081795963
1431,50,300,2500,50,8,100,11.532,5.969,0.15600270194233942
1432,50,1000,2500,50,8,100,29.487999999999996,15.870000000000001,0.12252258227714202
1433,10,300,2500,50,10,75,17.336000000000002,8.627,0.11761505833569043
1434,10,1000,2500,50,10,75,26.816000000000003,11.883,0.1266882640745594
1435,50,300,2500,50,10,75,12.068000000000001,6.401,0.1175968100016917
1436,50,1000,2500,50,10,75,22.084,13.549,0.12044823798861391
1437,10,300,2500,50,10,100,19.38,9.596,0.12511054958810555
1438,10,1000,2500,50,10,100,27.639999999999997,12.394,0.12709313230011915
1439,50,300,2500,50,10,100,13.535999999999998,7.4959999999999996,0.11166567660897507
1440,50,1000,2500,50,10,100,26.183999999999997,14.635000000000002,0.11991629612042574
1441,10,300,100,10,2,75,53.099999999999994,53.400000000000006,0.26790820681800903
1442,10,1000,100,10,2,75,58.4,61.74999999999999,0.2512289990608568
1443,50,300,100,10,2,75,54.800000000000004,66.75,0.21127085306990678
1444,50,1000,100,10,2,75,56.39999999999999,67.925,0.19686059437823464
1445,10,300,100,10,2,100,51.7,60.35,0.2383033396721539
1446,10,1000,100,10,2,100,58.8,59.45,0.24104435061705204
1447,50,300,100,10,2,100,52.2,69.05,0.18601566979560952
1448,50,1000,100,10,2,100,56.8,70.775,0.17950406018555526
1449,10,300,100,10,4,75,47.9,56.224999999999994,0.23734638393349045
1450,10,1000,100,10,4,75,51.800000000000004,56.2,0.24389515300571876
1451,50,300,100,10,4,75,44.1,64.2,0.18904872992916694
1452,50,1000,100,10,4,75,50.2,68.025,0.18664444484298998
1453,10,300,100,10,4,100,46.900000000000006,53.949999999999996,0.2510403828551794
1454,10,1000,100,10,4,100,55.300000000000004,56.3,0.27445887014127784
1455,50,300,100,10,4,100,48.699999999999996,63.5,0.2117303041444281
1456,50,1000,100,10,4,100,49.800000000000004,67.4,0.19347416223306782
1457,10,300,100,10,5,75,45.099999999999994,56.775,0.22203110795524514
1458,10,1000,100,10,5,75,53.400000000000006,59.425,0.22878846720507523
1459,50,300,100,10,5,75,47.0,62.8,0.2116501237574729
1460,50,1000,100,10,5,75,52.0,68.725,0.17125740645425538
1461,10,300,100,10,5,100,41.900000000000006,54.699999999999996,0.23951299419036134
1462,10,1000,100,10,5,100,48.4,56.50000000000001,0.23598789709420817
1463,50,300,100,10,5,100,42.9,66.425,0.18413283029259547
1464,50,1000,100,10,5,100,46.699999999999996,67.625,0.17862644417050702
1465,10,300,100,10,8,75,48.1,56.375,0.24953285246122817
1466,10,1000,100,10,8,75,50.7,60.75000000000001,0.2500854278822179
1467,50,300,100,10,8,75,46.5,64.625,0.20728161549483715
1468,50,1000,100,10,8,75,51.0,68.1,0.19823511346284536
1469,10,300,100,10,8,100,48.4,55.974999999999994,0.23075687098735917
1470,10,1000,100,10,8,100,50.9,57.175,0.2327258194197363
1471,50,300,100,10,8,100,46.6,65.575,0.19087580544172267
1472,50,1000,100,10,8,100,49.7,67.27499999999999,0.18239290313293244
1473,10,300,100,10,10,75,49.400000000000006,52.725,0.25563225559789843
1474,10,1000,100,10,10,75,52.6,54.625,0.2493647975001582
1475,50,300,100,10,10,75,40.199999999999996,57.85,0.24775673770578188
1476,50,1000,100,10,10,75,50.2,67.69999999999999,0.18922322347447698
1477,10,300,100,10,10,100,46.4,55.7,0.23513584937252913
1478,10,1000,100,10,10,100,52.1,57.05,0.25608049951704726
1479,50,300,100,10,10,100,44.3,63.975,0.18700906759367272
1480,50,1000,100,10,10,100,48.3,66.5,0.1922606517572327
1481,10,300,100,30,2,75,36.7,50.650000000000006,0.1277053214141997
1482,10,1000,100,30,2,75,45.099999999999994,52.87499999999999,0.13535579512086476
1483,50,300,100,30,2,75,37.7,57.550000000000004,0.1160287372820055
1484,50,1000,100,30,2,75,41.1,64.2,0.10862686886171222
1485,10,300,100,30,2,100,40.9,50.650000000000006,0.13140085700817558
1486,10,1000,100,30,2,100,48.5,57.975,0.1315890335815946
1487,50,300,100,30,2,100,44.5,64.07499999999999,0.11226486031355942
1488,50,1000,100,30,2,100,48.1,65.14999999999999,0.11572931105574143
1489,10,300,100,30,4,75,37.0,51.17499999999999,0.12799616596361502
1490,10,1000,100,30,4,75,44.400000000000006,50.175000000000004,0.13924663870133414
1491,50,300,100,30,4,75,37.6,61.849999999999994,0.11617641396179415
1492,50,1000,100,30,4,75,43.0,61.74999999999999,0.11373271025290832
1493,10,300,100,30,4,100,41.5,54.825,0.12442475177375685
1494,10,1000,100,30,4,100,44.2,53.2,0.13337528987906336
1495,50,300,100,30,4,100,37.8,58.60000000000001,0.1156026194870623
1496,50,1000,100,30,4,100,42.199999999999996,63.150000000000006,0.10879338884945332
1497,10,300,100,30,5,75,36.0,51.974999999999994,0.1363811329857369
1498,10,1000,100,30,5,75,42.5,53.125,0.12481802257161
1499,50,300,100,30,5,75,32.2,55.800000000000004,0.11917964543242658
1500,50,1000,100,30,5,75,41.8,62.35000000000001,0.1116790897109659
1501,10,300,100,30,5,100,40.199999999999996,51.475,0.128765503364005
1502,10,1000,100,30,5,100,44.6,52.074999999999996,0.14351364665661803
1503,50,300,100,30,5,100,35.6,62.9,0.11590357783173989
1504,50,1000,100,30,5,100,39.6,64.45,0.11136013904782605
1505,10,300,100,30,8,75,37.0,52.6,0.12186236722273938
1506,10,1000,100,30,8,75,40.7,53.800000000000004,0.1350647198669002
1507,50,300,100,30,8,75,37.0,61.0,0.11141852004929248
1508,50,1000,100,30,8,75,40.300000000000004,63.324999999999996,0.11987767223693166
1509,10,300,100,30,8,100,35.699999999999996,52.175000000000004,0.1227347685413488
1510,10,1000,100,30,8,100,39.6,54.525,0.13427410164347073
1511,50,300,100,30,8,100,28.199999999999996,60.099999999999994,0.11344704758735558
1512,50,1000,100,30,8,100,36.7,64.60000000000001,0.10895885874634224
1513,10,300,100,30,10,75,33.599999999999994,51.075,0.11988437572831495
1514,10,1000,100,30,10,75,42.300000000000004,50.949999999999996,0.13888338635378256
1515,50,300,100,30,10,75,33.8,56.55,0.11064015698919
1516,50,1000,100,30,10,75,37.0,63.150000000000006,0.10606980197339712
1517,10,300,100,30,10,100,33.7,50.875,0.12596399559442756
1518,10,1000,100,30,10,100,37.8,51.275000000000006,0.13955238382466706
1519,50,300,100,30,10,100,33.300000000000004,63.150000000000006,0.11271844010698688
1520,50,1000,100,30,10,100,38.3,64.425,0.11016391935160014
1521,10,300,100,50,2,75,36.0,48.925000000000004,0.09584008945036356
1522,10,1000,100,50,2,75,42.6,52.325,0.10725229578117781
1523,50,300,100,50,2,75,34.599999999999994,53.47500000000001,0.0909105537288859
1524,50,1000,100,50,2,75,41.8,60.324999999999996,0.08236868687450327
1525,10,300,100,50,2,100,32.7,50.3,0.09092914733241075
1526,10,1000,100,50,2,100,39.300000000000004,51.925,0.10509852816459185
1527,50,300,100,50,2,100,30.5,52.900000000000006,0.09001464346083418
1528,50,1000,100,50,2,100,39.300000000000004,63.775000000000006,0.08781643397985546
1529,10,300,100,50,4,75,34.599999999999994,50.75000000000001,0.09513402653734075
1530,10,1000,100,50,4,75,39.800000000000004,49.675000000000004,0.10327194431611046
1531,50,300,100,50,4,75,32.4,55.125,0.09083450143139046
1532,50,1000,100,50,4,75,38.3,62.949999999999996,0.09130149181780584
1533,10,300,100,50,4,100,34.7,49.74999999999999,0.08885753336439539
1534,10,1000,100,50,4,100,43.099999999999994,53.47500000000001,0.10545170713923564
1535,50,300,100,50,4,100,34.0,53.349999999999994,0.09313720356748172
1536,50,1000,100,50,4,100,38.6,62.9,0.0877274721796755
1537,10,300,100,50,5,75,32.300000000000004,51.849999999999994,0.09992967482896445
1538,10,1000,100,50,5,75,39.7,51.050000000000004,0.10735130943734394
1539,50,300,100,50,5,75,26.1,54.425000000000004,0.0902875438968513
1540,50,1000,100,50,5,75,36.199999999999996,62.275000000000006,0.08631220418271265
1541,10,300,100,50,5,100,33.300000000000004,52.97500000000001,0.0929974299993338
1542,10,1000,100,50,5,100,39.1,49.65,0.10476476289083599
1543,50,300,100,50,5,100,32.8,59.400000000000006,0.07869966329679999
1544,50,1000,100,50,5,100,36.5,64.0,0.0865627403470339
1545,10,300,100,50,8,75,30.0,51.1,0.09534748564424808
1546,10,1000,100,50,8,75,38.3,52.474999999999994,0.10313474698899121
1547,50,300,100,50,8,75,30.8,56.175,0.09003856032349102
1548,50,1000,100,50,8,75,36.0,62.949999999999996,0.08762036092072228
1549,10,300,100,50,8,100,30.8,50.475,0.09700390137800352
1550,10,1000,100,50,8,100,37.6,51.37500000000001,0.10062292185410888
1551,50,300,100,50,8,100,28.799999999999997,53.87500000000001,0.09626849569841979
1552,50,1000,100,50,8,100,36.0,61.775000000000006,0.0834258967870211
1553,10,300,100,50,10,75,35.699999999999996,50.324999999999996,0.09702615805738567
1554,10,1000,100,50,10,75,38.2,50.875,0.09998549387355529
1555,50,300,100,50,10,75,30.3,56.175,0.08765580731574964
1556,50,1000,100,50,10,75,35.6,61.8,0.09149926433815832
